recordnumber,projectname,cat2,forg,center,year,mode,rely,data,cplx,time,stor,virt,turn,acap,aexp,pcap,vexp,lexp,modp,tool,sced,equivphyskloc,act_effort
4,de,avionicsmonitoring,g,2,1979,semidetached,1.0402495489081964,1.1613371711651361,1.0651385204717312,1.433539465502815,1.3979882361746543,1.1208001739173663,1.337831767457725,1.205494493954504,1.2749222156656395,1.1975009222867268,0.7426925606436822,0.6223488941549467,0.7860233120063763,1.1679476968649667,1.087821044933203,85.36117607807951,6
5,de,avionicsmonitoring,g,2,1979,semidetached,0.9006155067032073,0.934588439389713,1.229710154829643,1.1686071875666035,1.5475853038051774,1.091060004451458,1.1533683315518695,1.3846346458954755,0.8859284320570621,1.2052597829506286,0.5244718164255963,0.541637103462816,1.1120914030302984,0.8380427750692838,0.8762532793673047,97.69340342133889,5
29,X,realdataprocessing,g,2,1982,semidetached,0.7889487039442753,1.2120335584613522,1.6472618081373573,1.5399128096969688,1.4546075186124217,0.7844921552024777,0.8325946514383584,1.0902990627567732,1.2405429856726902,1.1474951400707705,0.6583178703090464,0.9733841609664198,1.3958217917307865,0.554617726244434,0.7724555765748904,159.68098225581153,6
50,Y,simulation,g,5,1983,semidetached,0.7902411844670005,1.300519503303713,0.9147178781867926,1.4776139665509471,1.1991837049831198,0.9642588449816579,0.8119589966697551,1.327541666978168,0.8206609266013016,1.3305137773508928,1.0430157534640736,0.9799227004249493,0.939498090425968,1.1211101325829844,0.9488808531863008,75.88101024208227,6
7,de,avionicsmonitoring,g,2,1979,semidetached,1.385587189635089,1.1671678356204422,0.798754107273636,1.1323975088680116,1.2210710389740924,0.9848346726765977,0.8620085222036665,1.0782981491184414,1.2154439697860973,1.378522573201908,0.5931303586789842,0.8793964961694181,0.9972713933130906,0.5375214880359228,1.0247913279762397,33.836263371957564,4
32,X,datacapture,g,2,1982,semidetached,1.3103535780614997,1.2960534076514685,1.351091635309379,1.2256089961598222,1.287888816849638,0.9613980060289645,0.935482592626585,1.177005177974438,1.1571579982842346,1.0237993198144155,0.6317638817796989,0.6163650588987712,0.8549087691042503,0.8672579334453192,0.9342689950541239,351.6734168560456,7
52,Y,simulation,g,5,1985,semidetached,0.735709666140754,1.3224074240464212,1.5855681898773961,1.4056823428691831,1.1737451700316497,0.9590752365770454,0.8456665224601856,1.336796841605168,1.195486844983235,1.135252942633255,0.7653371481881454,0.5301249115900198,1.2781126147074087,1.1288739808857322,1.0443812024498387,191.47731797575733,7
42,slp,launchprocessing,g,6,1975,semidetached,0.7097337424078696,0.8138901037705079,1.2925781293144167,1.4506293211795427,1.1406121803026634,0.7014010945719253,0.8543688096438982,1.1388836137492615,0.7614225924883006,1.1457387989351795,1.1335521789270346,0.5695140577286164,0.7634040606829479,0.9422845548297119,1.0021187407190517,304.57309460813906,5
100,X,Avionics,f,2,1983,embedded,1.2305064603780143,1.1031201774236359,1.0335222436522402,1.6433421446432124,1.6249945649336877,1.1309247339220154,1.2185712280466283,1.3594785206296476,1.0693202835868698,1.0089919967673813,0.5656060005798559,0.6784145409573137,0.5439569154769425,0.924033305353107,0.8291452157036702,64.92233107205652,5
33,X,missionplanning,g,2,1985,semidetached,1.211775885213147,0.823566549785284,1.3030121226650402,1.5248096195719074,1.049956211181767,1.130720783812866,1.1340431264094286,1.3217826598237399,1.346802073830092,1.2356089888901884,1.0457946158161584,0.7759227864128173,1.0050280823405333,0.7580921813569952,0.9745132400690857,56.11757790857607,6
54,Y,missionplanning,g,5,1979,semidetached,1.0275857536515898,1.0536574659465514,1.4060386776794165,1.5413071303827053,1.193288417634795,0.9929456765111242,1.1682131341232354,1.281752239643246,0.856353756783078,1.2516653027255324,0.8902898280731493,1.0258558606418453,0.5638679464359261,1.1414228862228533,1.041740225812798,218.32370031667588,7
26,X,monitor_control,g,2,1986,semidetached,1.216727216447973,1.0195884904857273,1.0777347326384794,1.4803666380504836,1.2326525564026949,0.8856862555365798,1.2707839255796451,1.0780336989861052,0.9282568876620185,1.0767250381673519,0.838356210374348,0.6594574392179071,1.1870420421277181,1.1619910314474309,1.0012099331884445,9.593349060858657,4
8,erb,avionicsmonitoring,g,2,1982,semidetached,0.8933448415412808,0.9389885190637621,1.2101077099026316,1.4774283882284844,1.4833172133224282,0.8487266039868477,1.2076139460411288,1.2449353554396458,1.1005089715488348,1.0519005929655507,0.7139198096734944,1.006062181717104,0.9856159906293911,1.3636905889538689,1.0862243815917068,646.903260338459,8
84,spl,Avionics,f,3,1977,embedded,0.7568495523005745,1.1982297183337818,1.1160561269939238,1.093566709680891,1.581860711046959,1.0861259876917069,1.08772402343271,1.008056761114167,0.8645758982507965,1.2983247083677234,1.050648877551914,0.600727957235262,0.985124885621653,0.6839346604361867,0.717705444486392,42.469013941224766,4
39,X,monitor_control,g,2,1986,semidetached,0.7185648744069468,0.961272067047925,1.4884941498705806,1.20753841800373,1.07974925967819,0.9052974129496163,0.8661156586592946,1.167796435806791,0.9474109837625957,1.386258255195531,1.1261049541180217,0.7310840921650552,1.1455913339957615,1.0920603858654432,0.9483540468719743,7.670574331071055,3
64,Y,avionicsmonitoring,g,5,1980,organic,1.0704176151539095,0.7193568597015059,1.487587744735536,1.5831570929771774,1.0610760202240432,0.987956578495695,1.2332901715097377,1.0791527307234166,0.8109006190601284,1.1149365030438019,0.9458175547303378,0.8659083179400526,0.5269537171801438,1.3259797282841768,0.7306749443434226,40.17249023094012,4
101,X,science,f,2,1983,embedded,1.0045597265785737,1.1725874553112932,1.4623948241011866,1.487545449359868,1.1788818181823884,1.1067638962836885,1.014468819540037,1.0120633831988632,0.7162160161716351,1.2983562873778358,0.5938312663474854,0.5086173899234114,0.8743283496399634,1.2787908156642747,0.756812925649807,3.129160227626125,2
38,X,monitor_control,g,2,1986,semidetached,0.9903873487057717,1.3207838073125753,1.2051805745656528,1.184602815137056,1.5913998474026336,1.0826100031931842,0.9475344686513194,1.1461178563273164,1.1523576433374352,1.3294209402022792,0.5159328965410286,1.06172230223558,1.082958039510298,0.7482234079100298,0.7646255060947265,87.99932144802708,6
14,gal,missionplanning,g,1,1980,semidetached,1.3949767901684642,1.111542255788634,1.093002396962852,1.3841342690996683,1.5022958555035224,0.9846792086119684,1.3672912150256256,1.0462193289027981,1.2278665744693997,1.009882571952376,0.8069954011200234,1.1053175487422058,1.163877525905446,1.3223433590847367,1.0397842816052532,102.15963915851569,7
26,X,monitor_control,g,2,1986,semidetached,1.0981200789688965,0.8289402385367843,1.3560817277230268,1.5206217496042884,1.1865783467443611,0.9995380711587983,0.8853075123232098,1.3029929606093864,0.9815319397267577,1.3867035277878101,0.520310753924818,0.682908087345216,1.0739904604244925,0.5165469933622757,0.9848588949163046,9.662418072392775,3
6,de,avionicsmonitoring,g,2,1979,semidetached,1.1411536868597634,0.8478640840996928,1.5512135623991408,1.1471325321780481,1.0740238428211362,1.0762316026933891,1.3909140914035278,1.3258673894304662,1.268318220270963,1.317577008691746,0.6384162116569121,0.7406402339560366,0.9483228554568917,0.8869891486678332,1.0081279407706747,21.863912550178448,5
1,de,avionicsmonitoring,g,2,1979,semidetached,0.7683866729630877,0.76078241417369,1.3606439423241832,1.0217533372939505,1.5398190861570076,1.1486586923396938,1.2812004690181764,1.3630722129691284,0.9714546703517015,1.1050279241006824,0.8156005519098786,1.0959015660301628,1.218012018005634,1.1286664451508477,1.1260984949136865,249.52103164055973,7
99,X,Avionics,f,2,1983,embedded,1.3501037247821177,1.0987474874925263,0.704901995482665,1.3676890375070536,1.3710084867366614,1.0393868175080707,1.1215725776312424,1.376250549759988,1.2738746460923698,1.1645313445027137,0.6175449766871751,0.5086472681545231,0.6800467309396048,0.6765854438677577,1.1293191421305262,166.69909386467174,6
73,Y,avionicsmonitoring,g,5,1979,semidetached,1.263501853154706,0.8930494376295033,1.139930353274325,1.1130520159055124,1.0859605778202348,0.9034771276496087,0.7900732179075571,1.1316063764351665,0.754892710538627,1.1526035452771877,0.9410911787837806,0.6273761241400128,0.5690471542988675,0.9994589988736183,0.7722257406601034,87.28878825960292,4
62,Y,utility,g,5,1979,embedded,0.8700763844043985,1.2466497385813928,1.282259732167232,1.2139837854543156,1.5053637166480904,0.9717186090136871,1.0343689985531856,1.2367777589272748,0.9031792168725172,1.2457807152730342,1.0716547296803567,0.8290525998052141,0.6099445413459783,0.8512431327384535,0.7340411519925559,272.17705745125613,7
100,X,Avionics,f,2,1983,embedded,1.0869627125069115,1.1882723651027656,0.9076805369448641,1.1624020104372412,1.0387090764331617,1.0982250635650366,0.9220655812926399,1.0779862930660769,1.26328147152623,1.3763081630352159,0.7202981050830636,0.9768578867292685,0.5883765469429686,0.6185364670602329,0.8237991559258052,63.20245876215805,4
50,Y,simulation,g,5,1983,semidetached,1.1267558407782026,0.8003139413429944,1.1230565804068315,1.4723255538520612,1.4398789277313764,1.019340466326151,0.9191916467611876,1.2183234175871935,1.1594245090556077,1.1740480675185134,1.0250872999975957,0.7584051382026347,0.6510785734114227,1.3173529686023566,0.9921963510224829,75.76621700931874,6
93,Y,Avionics,f,5,1977,embedded,1.2491774650959266,1.2175837911315661,1.0577498330070476,1.0522978699771837,1.3678709557926139,0.7635720467891165,0.9356642016442477,1.3966804434666429,1.2529322243667402,1.2799920102910076,1.0709506081380038,0.8823352356904656,1.1353672966670194,0.8039557845013324,0.9424294128032025,68.71802130111101,6
98,Y,Avionics,f,5,1980,embedded,1.2414861749382946,1.0759654438536121,1.6496244908967372,1.3832055563443726,1.1822116917487389,0.9553373512849124,1.2313337356669485,1.3789513212333335,1.0720700448234086,1.368764855113559,0.6563280571522773,0.9414069682063311,0.6856380892846824,1.1214093181049098,1.0121459298050368,239.5146853241344,8
65,Y,avionicsmonitoring,g,5,1979,embedded,0.9667619205219732,1.0452798228817897,1.43725675312729,1.5515358185253516,1.3066387914919964,0.9279039026629783,1.1888853706652716,1.2465359587337985,0.9508012444698606,1.381786238927081,1.1149995425519739,0.5376948513643371,1.3860455724336775,1.0699991386525838,0.8912783763484938,142.45715800332968,7
21,X,avionicsmonitoring,g,2,1985,semidetached,0.93164830562526,1.3606030811101733,1.1821161296118226,1.2768834490032248,1.3041054584430083,1.106818392746009,1.056075465749011,1.275070000873882,0.7687317373804944,1.086043907807285,0.647280737592284,1.0580935611432458,0.7438150671579994,0.525240923733035,0.7448267469987219,190.50969353894905,5
27,X,realdataprocessing,g,2,1982,semidetached,0.7747752349240614,1.2114022695646,1.2709333649363317,1.0525442973608992,1.6322508634286919,0.8943438482405514,0.9897553811407668,1.1417262701803708,0.8314292398706302,1.0326540284081964,0.8673180670495235,1.0799887634001832,1.304136010894396,1.3879811145114995,0.948363852172526,152.66676623876944,7
14,gal,missionplanning,g,1,1980,semidetached,0.9540102566501484,1.1569637719624035,1.1027060691176997,1.0082388551278714,1.3063250622672478,1.1311988577915357,1.1844343059843017,1.0705931582529957,1.3015876355071307,1.0300776206697926,0.7420466107125971,0.6137390777803144,0.9603668508692526,1.2980979256209773,0.8256637584807085,99.20474222927906,6
6,de,avionicsmonitoring,g,2,1979,semidetached,0.9876269454498722,1.2992733881213399,0.8857257525144515,1.565605633359313,1.4925558884174077,1.068455104417117,0.7758515225984755,1.3673362175083628,1.3821141576533835,1.0879811084278097,0.9005882957679838,0.5042023817145651,1.3943104434902793,1.2864387349384765,0.7818237826251755,21.691523490357906,5
42,slp,launchprocessing,g,6,1975,semidetached,0.9762186819281201,1.0152446064930496,1.3775428836566883,1.49082651383016,1.6029161012674602,1.1125709242299868,1.3576845927037682,1.2129266630227007,1.1278189124017728,1.2359140655106258,0.8191789126586227,0.699759126518761,0.6046758723011004,0.8652959544840582,1.119990703593784,304.98165799570955,7
31,X,batchdataprocessing,g,2,1982,semidetached,1.045874797395462,1.2520872436282908,1.3998658397197115,1.1168291081720385,1.4695235389335248,1.1298484354740312,1.0282658276744645,1.294539333422214,1.0609305719651838,1.3618214675066223,0.5440877710681309,0.7806232793882536,1.3220839626284713,1.0752558864463169,1.0299278857308867,332.5826277720925,8
74,Y,avionicsmonitoring,g,5,1982,semidetached,0.9667617952984107,0.8628941177463895,0.9526496698692997,1.0123961926301603,1.1411858791178735,1.1266297663746525,1.0001320645549123,1.0258906487708608,0.7943515592806586,1.3950817120069097,0.5238232014351581,0.9965673946548107,0.5240324119545156,1.337346772065447,0.7589708255653562,20.380978623846328,3
35,X,avionicsmonitoring,g,2,1987,semidetached,1.1380625716946364,1.0956210574552356,0.9173267432435257,1.004991791158762,1.0104372709846487,1.0777514422937602,1.3394743466233037,1.3677408881811652,1.1029892824977896,1.2929359239868186,0.940550644228414,0.5960471237636665,0.7007200665227449,0.7197325179059302,0.7172133620440726,13.727673984889812,3
30,X,communications,g,2,1982,semidetached,0.8301862896568988,1.265709628428926,0.8422708167991038,1.64495671258145,1.0193623590337735,1.134471508953447,1.3710767380473312,1.2435323810756325,1.1708828695438356,1.2167921918582785,0.8965863084301096,0.9862156154386579,0.6303325071620738,0.8213663987173718,1.0460674551441147,123.75456666355618,6
8,erb,avionicsmonitoring,g,2,1982,semidetached,1.1344795510421857,1.2039650877243715,0.973280122169694,1.4929186439401692,1.3438461077005774,1.1334410478802983,0.813017154071079,1.3995635877368668,1.3893377373903983,1.295294142373062,0.9971225491935618,0.59759195262924,1.2693350422657455,1.097929812044577,0.9088819752384513,647.2552318279771,9
6,de,avionicsmonitoring,g,2,1979,semidetached,0.9607656186199693,0.7848723929331158,1.0097467819816162,1.0172614104961444,1.606558325234488,0.7894760542484409,1.3830762966683299,1.0819557618236562,1.3698494277462756,1.1064706240081543,0.9878213511905893,0.9134524809351605,0.9775670051624709,0.6344357348113876,1.1049098705485294,22.136200805186647,4
40,X,monitor_control,g,2,1986,semidetached,0.9969423996706673,0.9821340472726905,1.1640685689495995,1.4106465095144527,1.313919469334221,1.0158181505077242,1.258685446484328,1.2623949694113286,0.9659257421469638,1.137528814337685,0.8809999820891794,0.8658990639280079,1.1296631690552725,1.105196903883221,0.7467836679602028,15.414405689540898,5
71,Y,avionicsmonitoring,g,5,1979,semidetached,1.353658779649642,1.3060029944998799,1.1364973519318018,1.3956129064632474,1.513004579960786,0.9413180698315573,1.3612352365064178,1.3960990370123543,0.741131624677673,1.039507561356813,0.685703352101732,0.5690053699950052,0.7656365249607626,1.355446494099326,0.9422491312515702,32.81919808511264,5
42,slp,launchprocessing,g,6,1975,semidetached,1.3464528000339575,1.1132282708613075,1.3166016168795898,1.1209367481935542,1.179772932382106,0.9626526926017205,1.0953188645655445,1.0405274389638557,0.9765165750671605,1.367905705438582,0.9690840676908803,1.0647705969267176,0.7175040513223534,0.6257010097265598,0.7576385724683434,309.46182777108504,7
29,X,realdataprocessing,g,2,1982,semidetached,0.7385327832689973,0.7936699072024909,0.7953228504751874,1.4534570432265401,1.1773327726968896,0.8380711259247339,1.0613116896780301,1.0486293386124486,0.7158982037910916,1.0707630752209296,1.1052306116950614,1.0140060276477105,0.8399314458409439,1.0307332302523537,0.9417142781751624,158.59960016986625,5
52,Y,simulation,g,5,1985,semidetached,0.9712907779355173,1.2394971679511453,1.0108967710097325,1.3106233053893228,1.049146652724479,0.8143685721028916,1.339871613724815,1.0254061715647507,1.3189509678216165,1.3674839306148598,0.633690680456873,0.5444145519248824,0.8021648390329874,1.1900735537911926,0.8679012772400849,197.43995563740418,6
70,Y,avionicsmonitoring,g,5,1979,semidetached,1.148854473260407,1.1020875553367047,1.190363004147093,1.5511334847872296,1.1323702795129091,1.0938706688672715,1.3413060341200704,1.3903484201768057,1.1686422262265401,1.379559395757632,0.9612300403842251,0.8632171555714958,1.0619030700330336,0.6295747580338455,1.143803452582227,154.02678947822073,7
37,X,monitor_control,g,2,1986,semidetached,0.8932997218322067,0.8425776303865056,1.0638596383805978,1.182045340940725,1.4740188567449652,0.7918591104620248,0.8713014684724012,1.1397474357259887,0.7767499207595544,1.3567386635528491,0.7035770768110969,0.8194934393745306,0.7278466996965245,1.260317159413888,1.0343349066869327,12.425017666426337,3
