ID,AFP,Input,Output,Enquiry,File,Interface,Added,Changed,Deleted,PDR_AFP,PDR_UFP,NPDR_AFP,NPDU_UFP,Resource,Dev.Type,Duration,N_effort,Effort,
8683,349,162,24,18,112,30,342,4,0,6.8,6.8,6.8,6.8,2,0,4,2065,1721,
8684,2067,1056,658,45,303,5,1510,557,0,5,5,5,5,2,0,21,10065,8388,
8685,1355,535,428,58,224,10,1255,0,0,5.5,6,5.5,6,1,0,26,10363,8636,
8686,3471,1327,257,534,995,42,3155,0,0,2.2,2.4,2.2,2.4,4,0,17,21808,18173,
8687,895,222,271,222,63,0,778,0,0,0.9,1,0.9,1,1,0,7,7579,6316,
8688,477,235,117,89,46,10,172,218,107,5.7,5.5,5.7,5.5,1,0,6,2122,1769,
8689,183,60,21,29,71,0,181,0,0,8.3,8.4,10,10.1,1,0,6,1351,1126,
8690,44,14,0,16,17,5,49,3,0,8.6,7.3,8.6,7.3,4,0,2,1552,1293,
8691,465,209,129,24,83,15,460,0,0,21.9,22.2,21.9,22.2,1,0,9,6295,5246,
8692,126,46,7,18,49,15,135,0,0,8.2,7.7,8.2,7.7,2,0,8,1776,1480,
8693,115,49,39,0,15,0,53,50,0,12.9,14.4,15.5,17.3,1,0,5,2118,1765,
8694,56,19,5,16,10,0,29,21,0,22.3,24.9,26.8,30,1,0,5,4370,3641,
8695,1703,186,463,0,516,316,1481,0,0,5,5.8,5,5.8,3,0,8,13443,11203,
8696,296,27,166,48,21,50,312,0,0,18.4,17.4,18.4,17.4,2,0,10,6535,5445,
8697,93,0,70,0,15,10,0,95,0,11.8,11.6,14.3,14,1,0,8,1468,1223,
8698,499,262,42,60,90,0,155,299,0,4.6,5.1,4.6,5.1,1,0,10,1419,1183,
8699,106,6,33,19,0,55,113,0,0,10.6,10,12.8,12,1,0,7,2255,1879,
8700,820,460,98,199,175,0,685,212,35,3.1,2.7,3.1,2.7,4,0,11,5697,4747,
8701,971,345,42,249,150,10,796,0,0,5,6.1,6,7.4,1,0,14,8801,7334,
8702,280,161,91,0,10,0,262,0,0,5.1,5.4,5.1,5.4,4,0,7,3168,2640,
8703,277,48,110,47,49,0,84,170,0,4.6,5,4.6,5,2,0,19,3214,2679,
8704,562,165,125,93,119,0,502,0,0,10.2,11.4,10.2,11.4,3,0,13,6961,5801,
8705,1285,685,67,133,620,7,1512,0,0,0.9,0.8,0.9,0.8,1,0,16.5,4074,3395,
8706,105,96,9,0,0,0,21,84,0,1.9,1.9,1.9,1.9,1,0,8,-610,-508,
8707,62,19,8,9,15,0,51,0,0,14.2,17.3,15.3,18.6,1,0,5,2900,2417,
8708,132,32,15,13,31,45,136,0,0,4.6,4.4,5.5,5.3,1,0,6,888,740,
8709,52,13,17,6,10,5,20,16,15,26.1,26.6,31.5,32.1,1,0,2,3743,3119,
8710,1093,392,119,235,166,47,959,0,0,6.6,7.6,6.6,7.6,1,0,11,9655,8045,
8711,60,9,32,12,7,0,60,0,0,16.5,16.5,18.4,18.4,1,0,5,2432,2027,
8712,1256,270,121,450,90,50,981,0,0,23,29.4,41,52.5,1,0,28,23362,19468,
8713,813,27,677,34,0,100,18,820,0,2,1.9,2,1.9,2,0,9,4646,3872,
8714,895,222,271,222,63,0,778,0,0,0.9,1,0.9,1,1,0,7,7579,6316,
8715,694,61,164,168,145,60,598,0,0,5.9,6.8,5.9,6.8,4,0,8,8696,7247,
8716,110,36,15,0,49,10,110,0,0,23.2,23.2,23.2,23.2,2,0,24,6399,5332,
8717,1243,555,15,245,394,10,1219,0,0,9.2,9.4,11.1,11.4,1,0,9,7875,6562,
8718,303,0,266,0,0,25,0,291,0,1.1,1.1,1.3,1.4,1,0,1,92,77,
8719,127,61,0,20,44,0,13,98,14,12.4,12.6,15,15.2,1,0,4,976,814,
8720,477,235,117,89,46,10,172,218,107,5.7,5.5,5.7,5.5,1,0,6,2122,1769,
8721,81,11,22,0,20,21,64,10,0,5.6,6.1,6.8,7.4,1,0,1,115,96,
8722,115,21,90,4,0,0,94,21,0,16.3,16.3,16.3,16.3,2,0,12,4163,3469,
8723,242,97,78,4,43,0,0,222,0,1.3,1.4,1.5,1.7,1,0,2,-1220,-1017,
8724,56,19,5,16,10,0,29,21,0,22.3,24.9,26.8,30,1,0,5,4370,3641,
8725,286,45,156,27,37,0,265,0,0,5.1,5.5,5.1,5.5,1,0,6,2299,1916,
8726,54,24,28,0,0,0,0,52,0,7.3,7.6,8.8,9.2,1,0,2,-34,-28,
8727,215,108,0,94,7,0,76,133,0,2.6,2.7,2.6,2.7,1,0,7,934,779,
8728,2529,554,513,66,703,220,2056,0,0,2.1,2.6,2.1,2.6,2,0,13,15760,13133,
8729,1193,196,667,149,115,54,516,485,180,2.5,2.5,3,3.1,1,0,12,8107,6756,
8730,130,60,65,0,0,0,14,111,0,5.9,6.2,5.9,6.2,1,0,6,355,296,
8731,229,88,5,0,17,131,241,0,0,11,10.5,12.7,12,2,0,5,3628,3023,
8732,72,67,5,0,0,0,6,66,0,17.3,17.3,20.9,20.9,1,0,15,3013,2511,
8733,3331,1049,519,399,595,360,2922,0,0,14.7,16.8,14.7,16.8,4,0,42,33304,27753,
8734,204,47,43,6,29,104,229,0,0,39.8,35.4,39.8,35.4,1,0,36,11113,9260,
8735,826,255,295,72,157,0,779,0,0,6.5,6.9,6.5,6.9,1,0,42,9829,8191,
8736,151,40,54,15,21,0,111,19,0,7.2,8.3,8.2,9.5,2,0,3,1804,1503,
8737,104,30,7,48,15,0,0,100,0,22.3,23.2,26.9,28,1,0,5,3816,3180,
8738,62,51,0,0,10,5,66,0,0,5.6,5.3,6.8,6.4,1,0,3,-395,-330,
8739,245,88,105,27,79,0,299,0,0,1.9,1.6,3.6,2.9,1,0,13,1071,893,
8740,151,40,54,15,21,0,111,19,0,7.2,8.3,8.2,9.5,2,0,3,1804,1503,
8741,756,452,66,127,84,5,302,320,112,4.3,4.4,4.3,4.4,1,0,7,2622,2185,
8742,88,18,20,0,43,0,36,45,0,1.5,1.6,1.8,1.9,1,0,7,-710,-591,
8743,175,65,31,22,38,0,141,15,0,19.6,22,23.6,26.5,1,0,10,4962,4135,
8744,7633,1240,2455,135,1732,1572,1376,5193,565,3.3,3.5,3.3,3.5,2,0,19,33445,27871,
8745,79,24,0,23,30,0,0,77,0,20.3,20.9,24.5,25.1,1,0,6,2890,2409,
8746,115,21,90,4,0,0,94,21,0,16.3,16.3,16.3,16.3,2,0,12,4163,3469,
8747,224,156,21,0,29,10,6,210,0,13.4,13.9,16.1,16.7,1,0,4,1125,938,
8748,465,209,129,24,83,15,460,0,0,21.9,22.2,21.9,22.2,1,0,9,6295,5246,
8749,449,352,12,12,52,0,0,428,0,35.7,37.5,43,45.2,1,0,8,5848,4874,
8750,220,90,19,64,39,0,12,200,0,8.8,9.1,10.6,11,1,0,4,1031,859,
8751,230,81,49,37,58,0,225,0,0,2.2,2.2,2.2,2.2,1,0,4,501,418,
8752,161,60,38,30,41,0,169,0,0,1.4,1.3,1.4,1.3,1,0,2,-312,-260,
8753,426,127,122,54,87,20,31,352,27,1.5,1.6,1.8,1.9,1,0,2,-229,-191,
8754,754,301,130,204,90,0,213,512,0,9.9,10.3,11.9,12.4,1,0,8,4618,3848,
8755,56,24,0,9,14,0,47,0,0,7.9,9.4,7.9,9.4,2,0,6,1658,1381,
8756,244,68,78,22,62,14,244,0,0,0.8,0.8,0.8,0.8,4,0,7,2293,1911,
8757,109,0,105,0,0,0,0,105,0,2.3,2.4,2.8,2.9,1,0,1,-797,-664,
8758,93,58,20,4,10,0,22,70,0,8.6,8.7,10.4,10.5,1,0,3,206,172,
8759,132,30,50,22,24,0,39,27,60,10.5,11,12.6,13.2,1,0,9,2106,1755,
8760,71,31,28,9,7,0,31,23,21,3.5,3.3,4.2,3.9,1,0,1,-868,-724,
8761,303,0,266,0,0,25,0,291,0,1.1,1.1,1.3,1.4,1,0,1,92,77,
8762,104,30,7,48,15,0,0,100,0,22.3,23.2,26.9,28,1,0,5,3816,3180,
8763,98,21,46,3,44,0,114,0,0,30.3,26.1,36.6,31.4,1,0,15,4098,3415,
8764,1108,279,20,314,273,30,916,0,0,22.6,27.4,24.3,29.4,1,0,6,13622,11352,
8765,1241,575,45,319,301,0,1240,0,0,8.2,8.2,8.2,8.2,1,0,15,9820,8183,
8766,321,168,46,9,77,15,315,0,0,3.4,3.4,3.4,3.4,4,0,11,3101,2584,
8767,64,15,18,9,15,5,12,39,11,6.1,6.3,7.4,7.6,1,0,6,278,232,
8768,506,54,161,43,173,80,511,0,0,6.9,6.8,6.9,6.8,1,0,9,4409,3674,
8769,118,43,71,7,0,0,38,83,0,4.9,4.8,5.9,5.8,1,0,2,-239,-199,
8770,1010,213,224,111,212,75,758,77,0,5,6.1,5,6.1,2,0,11,8293,6911,
8771,449,352,12,12,52,0,0,428,0,35.7,37.5,43,45.2,1,0,8,5848,4874,
8772,73,0,0,67,0,10,39,38,0,11.1,10.5,13.4,12.7,1,0,6,1857,1547,
8773,651,104,385,16,49,27,581,0,0,5.5,6.2,6.7,7.5,1,0,4,5337,4448,
8774,229,88,5,0,17,131,241,0,0,11,10.5,12.7,12,2,0,5,3628,3023,
8775,1710,932,521,233,214,0,1900,0,0,7.7,6.9,7.7,6.9,2,0,21,13852,11543,
8776,496,198,109,67,90,60,524,0,0,20.3,19.2,23.4,22.1,2,0,14,7532,6277,
8777,169,32,14,25,28,70,169,0,0,2.8,2.8,3.4,3.4,1,0,6,1299,1082,
8778,218,28,118,44,0,10,91,109,0,31,33.8,37.4,40.8,1,0,8,7867,6556,
8779,308,153,83,0,112,10,236,122,0,8.2,7.1,8.2,7.1,2,0,6,1090,908,
8780,61,27,4,24,17,0,72,0,0,6.8,5.8,8.2,7,1,0,4,-59,-49,
8781,272,63,20,61,71,30,245,0,0,35.7,39.7,41.1,45.6,2,0,14,10799,8999,
8782,17518,9404,1221,0,2955,0,13580,0,0,3.1,4,3.1,4,1,0,14,70692,58910,
8783,81,11,22,0,20,21,64,10,0,5.6,6.1,6.8,7.4,1,0,1,115,96,
8784,670,346,97,122,79,0,146,498,0,8.6,8.9,10.4,10.8,1,0,6,2453,2044,
8785,250,28,92,57,0,30,164,43,0,7.1,8.6,7.1,8.6,2,0,8,4103,3419,
8786,328,124,71,61,66,0,322,0,0,2,2.1,2,2.1,1,0,13,2361,1967,
8787,610,137,174,117,147,0,575,0,0,1.6,1.7,1.6,1.7,1,0,3,3414,2845,
8788,127,56,14,10,39,0,25,94,0,13.1,14,15.8,16.9,1,0,7,1821,1517,
8789,129,33,0,39,24,25,121,0,0,16,17.1,18.4,19.6,2,0,4,3871,3226,
8790,82,38,9,20,14,0,29,52,0,1,1,1.2,1.2,1,0,2,-1139,-949,
8791,254,90,39,3,117,0,119,100,30,15.3,15.6,15.3,15.6,2,0,11,3125,2604,
8792,494,134,62,140,91,67,494,0,0,17.6,17.6,17.6,17.6,1,0,21,8888,7406,
8793,272,63,20,61,71,30,245,0,0,35.7,39.7,41.1,45.6,2,0,14,10799,8999,
8794,236,102,84,52,0,0,238,0,0,2.5,2.5,2.8,2.8,1,0,10,1930,1608,
8795,79,24,0,23,30,0,0,77,0,20.3,20.9,24.5,25.1,1,0,6,2890,2409,
8796,70,24,0,3,42,5,74,0,0,7.7,7.3,9.4,8.9,2,0,3,424,353,
8797,258,186,40,19,10,0,0,255,0,5.4,5.5,6.5,6.6,1,0,4,-349,-291,
8798,323,108,57,53,74,31,323,0,0,3.8,3.8,3.8,3.8,1,0,13,2842,2368,
8799,99,13,32,3,42,5,95,0,0,5.3,5.5,6.4,6.7,1,0,4,219,183,
8800,213,72,43,3,84,30,132,97,3,6,5.5,6,5.5,2,0,12,1616,1347,
8801,349,107,93,97,52,0,286,63,0,10.6,10.6,10.6,10.6,1,0,8,3897,3248,
8802,450,112,145,59,105,0,356,58,7,13.6,14.6,13.6,14.6,1,0,7,4679,3899,
8803,62,51,0,0,10,5,66,0,0,5.6,5.3,6.8,6.4,1,0,3,-395,-330,
8804,1825,594,569,192,259,60,1674,0,0,0.7,0.7,0.7,0.7,1,0,15,13356,11130,
8805,1106,410,267,108,152,25,962,0,0,15,17.2,17.2,19.8,2,0,20,12195,10162,
8806,826,255,295,72,157,0,779,0,0,6.5,6.9,6.5,6.9,1,0,42,9829,8191,
8807,119,0,118,0,0,0,95,19,4,1.5,1.5,1.8,1.8,1,0,2,-285,-237,
8808,820,460,98,199,175,0,685,212,35,3.1,2.7,3.1,2.7,4,0,11,5697,4747,
8809,101,12,31,3,50,0,65,28,3,4.5,4.7,4.5,4.7,1,0,1.5,-497,-414,
8810,1644,240,858,177,91,115,1481,0,0,9.9,11,9.9,11,1,0,38,20668,17223,
8811,1437,920,154,41,203,0,1318,0,0,3.4,3.7,3.4,3.7,4,0,18,8755,7296,
8812,1587,774,260,340,128,0,1502,0,0,4.7,5,4.7,5,4,0,4,13394,11161,
8813,436,27,334,15,0,60,436,0,0,17.8,17.8,17.8,17.8,2,0,15,8659,7216,
8814,2171,534,319,323,87,0,209,984,70,9.1,15.6,9.1,15.6,1,0,8,14428,12023,
8815,1059,299,234,144,217,60,954,0,0,21.6,24,24.9,27.6,2,0,17,13384,11154,
8816,903,336,134,158,148,100,387,303,186,6.1,6.3,7.3,7.5,1,0,11,5882,4902,
8817,252,151,28,8,39,0,69,153,4,12.8,14.3,15.5,17.3,1,0,4,1880,1567,
8818,77,24,18,21,14,0,18,59,0,5.3,5.3,6.4,6.4,1,0,10,603,502,
8819,442,225,102,57,91,0,82,393,0,1.5,1.4,1.5,1.4,1,0,5,-577,-481,
8820,56,19,5,16,10,0,29,21,0,22.3,24.9,26.8,30,1,0,5,4370,3641,
8821,33,8,7,0,10,15,32,8,0,4.4,3.6,4.4,3.6,2,0,2,-240,-200,
8822,756,452,66,127,84,5,302,320,112,4.3,4.4,4.3,4.4,1,0,7,2622,2185,
8823,1587,774,260,340,128,0,1502,0,0,4.7,5,4.7,5,4,0,4,13394,11161,
8824,51,42,0,14,0,0,20,36,0,7.6,6.9,9.1,8.3,1,0,12,843,703,
8825,222,41,57,0,99,25,222,0,0,10.7,10.6,10.7,10.6,2,0,4,2284,1904,
8826,239,39,70,18,62,55,244,0,0,6.9,6.8,6.9,6.8,2,0,10,3213,2678,
8827,1908,401,1216,155,107,10,1889,0,0,14.2,14.3,14.2,14.3,3,0,48,24291,20243,
8828,724,331,12,189,164,0,530,142,24,13,13.5,15.7,16.3,1,0,9,5925,4937,
8829,166,126,0,38,0,0,0,164,0,17.9,18.1,21.6,21.8,1,0,13,3303,2753,
8830,97,0,108,7,0,5,120,0,0,11.9,9.7,11.9,9.7,2,0,7,2257,1881,
8831,358,139,0,89,70,40,338,0,0,38.9,41.2,46.8,49.6,1,0,9,10421,8684,
8832,502,120,32,89,83,120,444,0,0,18.5,20.9,18.5,20.9,1,0,14,9017,7514,
8833,1108,279,20,314,273,30,916,0,0,22.6,27.4,24.3,29.4,1,0,6,13622,11352,
8834,354,48,34,174,73,25,354,0,0,16.5,16.5,16.5,16.5,1,0,10,6722,5602,
8835,53,24,0,24,0,0,0,48,0,19,21,22.9,25.3,1,0,3,3183,2653,
8836,129,33,0,39,24,25,121,0,0,16,17.1,18.4,19.6,2,0,4,3871,3226,
8837,1984,255,1008,192,158,0,1613,0,0,1.3,1.6,1.3,1.6,2,0,11,17277,14398,
8838,558,92,116,57,196,0,461,0,0,7.4,8.9,7.4,8.9,1,0,6,3849,3207,
8839,335,83,71,71,111,17,353,0,0,75.8,72,75.8,72,4,0,12,17223,14352,
8840,192,9,102,0,10,77,198,0,0,9.3,9,11.2,10.9,1,0,8,3075,2563,
8841,506,54,161,43,173,80,511,0,0,6.9,6.8,6.9,6.8,1,0,9,4409,3674,
8842,72,67,5,0,0,0,6,66,0,17.3,17.3,20.9,20.9,1,0,15,3013,2511,
8843,213,102,63,6,28,0,186,13,0,11.9,12.7,14.3,15.3,1,0,10,2985,2487,
8844,25,0,28,0,0,0,0,28,0,5.6,5,5.6,5,1,0,3,-505,-421,
8845,406,18,374,27,0,0,21,398,0,5.2,5,5.2,5,2,0,19,3834,3195,
8846,263,65,45,101,42,10,176,87,0,3.5,3.5,3.5,3.5,1,0,3,1424,1187,
8847,1285,685,67,133,620,7,1512,0,0,0.9,0.8,0.9,0.8,1,0,16.5,4074,3395,
8848,250,28,92,57,0,30,164,43,0,7.1,8.6,7.1,8.6,2,0,8,4103,3419,
8849,85,21,67,3,0,15,22,59,25,12.3,9.9,12.3,9.9,2,0,13,2361,1968,
8850,289,3,100,0,66,145,314,0,0,19.8,18.3,19.8,18.3,2,0,8,6378,5315,
8851,101,16,5,39,52,0,112,0,0,4,3.6,4,3.6,1,0,8,458,382,
8852,756,452,66,127,84,5,302,320,112,4.3,4.4,4.3,4.4,1,0,7,2622,2185,
8853,215,108,0,94,7,0,76,133,0,2.6,2.7,2.6,2.7,1,0,7,934,779,
8854,42,12,15,3,7,15,52,0,0,59.4,48,59.4,48,1,0,6.4,7442,6201,
8855,9,0,10,0,0,0,5,5,0,26.6,23.9,26.6,23.9,1,0,2,2809,2341,
8856,316,14,118,14,155,0,139,151,11,8.2,8.6,8.2,8.6,2,0,8,1960,1633,
8857,499,262,42,60,90,0,155,299,0,4.6,5.1,4.6,5.1,1,0,10,1419,1183,
8858,78,7,34,6,21,0,22,46,0,7.7,8.8,8.8,10.1,2,0,3,1189,991,
8859,362,152,68,41,72,15,348,0,0,19.6,20.4,23.6,24.5,1,0,6,5104,4253,
8860,9,0,10,0,0,0,5,5,0,26.6,23.9,26.6,23.9,1,0,2,2809,2341,
8861,230,81,49,37,58,0,225,0,0,2.2,2.2,2.2,2.2,1,0,4,501,418,
8862,442,225,102,57,91,0,82,393,0,1.5,1.4,1.5,1.4,1,0,5,-577,-481,
8863,331,100,44,61,107,0,312,0,0,1,1.1,1.2,1.3,1,0,2,595,496,
8864,100,61,0,0,0,42,28,75,0,9.3,9,11.2,10.9,1,0,12,1687,1406,
8865,70,24,0,3,42,5,74,0,0,7.7,7.3,9.4,8.9,2,0,3,424,353,
8866,2143,219,657,3,485,437,1801,0,0,20.2,24,24.3,29,1,0,7,21629,18024,
8867,156,21,38,39,7,41,146,0,0,13.1,14,15.8,16.8,1,0,4,3357,2797,
8868,329,324,68,14,0,0,206,73,127,6.6,5.4,6.6,5.4,2,0,8,1361,1134,
8869,74,18,7,37,7,5,74,0,0,54,54,54,54,1,0,14,11255,9379,
8870,164,52,56,18,7,20,110,43,0,17,18.2,17,18.2,2,0,11,4891,4076,
8871,354,48,34,174,73,25,354,0,0,16.5,16.5,16.5,16.5,1,0,10,6722,5602,
8872,190,98,20,16,63,5,160,42,0,6.2,5.8,6.2,5.8,1,0,10,970,808,
8873,17,12,5,0,0,0,17,0,0,44.8,44.8,44.8,44.8,1,0,11,8279,6899,
8874,328,124,71,61,66,0,322,0,0,2,2.1,2,2.1,1,0,13,2361,1967,
8875,597,189,96,78,239,7,609,0,0,4.3,4.2,4.3,4.2,1,0,6,2659,2216,
8876,249,47,26,80,84,0,237,0,0,15.3,16,15.3,16,2,0,9,4875,4063,
8877,358,139,0,89,70,40,338,0,0,38.9,41.2,46.8,49.6,1,0,9,10421,8684,
8878,728,181,165,15,84,167,330,27,255,11.1,13.1,13.3,15.8,1,0,4,7103,5919,
8879,324,175,108,29,17,5,334,0,0,15.7,15.2,15.7,15.2,1,0,13,4814,4012,
8880,311,11,217,3,36,57,324,0,0,6.6,6.3,7.9,7.6,1,0,6,3143,2619,
8881,84,33,0,21,27,0,61,20,0,32.6,33.8,39.3,40.7,1,0,10,6271,5226,
8882,494,134,62,140,91,67,494,0,0,17.6,17.6,17.6,17.6,1,0,21,8888,7406,
8883,17,12,5,0,0,0,17,0,0,44.8,44.8,44.8,44.8,1,0,11,8279,6899,
8884,179,60,44,6,38,40,188,0,0,4.3,4.1,5.2,5,1,0,4,729,607,
8885,93,0,70,0,15,10,0,95,0,11.8,11.6,14.3,14,1,0,8,1468,1223,
8886,78,24,24,9,21,0,78,0,0,12.5,12.5,13.9,13.9,1,0,4,1464,1220,
8887,412,198,14,99,91,10,412,0,0,14.2,14.2,14.2,14.2,1,0,20,6063,5052,
8888,189,39,112,3,28,0,0,182,0,3,3.1,3,3.1,2,0,15,1341,1117,
8889,869,288,300,116,230,0,934,0,0,2.4,2.2,2.4,2.2,3,0,6,5921,4934,
8890,288,201,0,36,76,0,99,214,0,8.5,7.9,10.3,9.5,1,0,5,-11,-9,
8891,245,105,28,18,58,0,19,190,0,14.4,16.9,14.4,16.9,1,0,13,3380,2816,
8892,163,49,14,33,49,10,155,0,0,16.5,17.3,19.8,20.9,1,0,11,4052,3377,
8893,213,105,67,41,0,0,52,161,0,3.8,3.8,3.8,3.8,1,0,2.5,88,73,
8894,2087,862,444,303,437,0,2046,0,0,10.8,11,10.8,11,4,0,9,16146,13455,
8895,73,40,0,12,10,0,0,62,0,50.3,59.3,60.7,71.4,1,0,7,12202,10169,
8896,77,30,0,20,22,0,7,65,0,27.4,29.3,33,35.3,1,0,4,4679,3899,
8897,331,100,44,61,107,0,312,0,0,1,1.1,1.2,1.3,1,0,2,595,496,
8898,215,58,62,46,51,0,82,135,0,13.2,13.1,15.9,15.7,1,0,8,2339,1950,
8899,280,161,91,0,10,0,262,0,0,5.1,5.4,5.1,5.4,4,0,7,3168,2640,
8900,60,39,4,0,14,10,39,22,6,7.9,7,7.9,7,2,0,8,1006,838,
8901,253,56,149,0,24,24,76,177,0,6.7,6.7,6.7,6.7,1,0,7,1379,1149,
8902,182,30,59,39,29,0,0,157,0,5.5,6.4,6.6,7.7,1,0,5,849,708,
8903,67,32,5,16,7,0,25,35,0,25.4,28.4,30.6,34.2,1,0,7,5277,4398,
8904,151,40,54,15,21,0,111,19,0,7.2,8.3,8.2,9.5,2,0,3,1804,1503,
8905,194,48,47,28,27,35,185,0,0,7.4,7.8,7.4,7.8,2,0,8,2980,2483,
8906,717,716,13,10,24,0,51,712,0,4.9,4.6,6,5.6,1,0,5,-1951,-1626,
8907,1694,391,469,385,210,85,1540,0,0,4.6,5.1,4.6,5.1,1,0,16,16807,14005,
8908,373,129,96,21,105,50,389,12,0,6.4,6,6.4,6,2,0,10,3326,2772,
8909,127,56,14,10,39,0,25,94,0,13.1,14,15.8,16.9,1,0,7,1821,1517,
8910,331,84,0,12,0,284,156,96,128,3.7,3.3,3.7,3.3,2,0,5,4234,3528,
8911,100,24,76,3,7,0,40,70,0,14.3,13,14.3,13,1,0,15,2712,2260,
8912,381,119,107,9,28,65,137,191,0,4.8,5.5,4.8,5.5,2,0,19,4097,3415,
8913,98,21,46,3,44,0,114,0,0,30.3,26.1,36.6,31.4,1,0,15,4098,3415,
8914,1437,920,154,41,203,0,1318,0,0,3.4,3.7,3.4,3.7,4,0,18,8755,7296,
8915,109,0,105,0,0,0,0,105,0,2.3,2.4,2.8,2.9,1,0,1,-797,-664,
8916,40,10,22,0,17,0,49,0,0,7.1,5.8,7.1,5.8,4,0,4,1314,1095,
8917,54,24,28,0,0,0,0,52,0,7.3,7.6,8.8,9.2,1,0,2,-34,-28,
8918,1402,328,804,187,49,63,1431,0,0,12.6,12.3,12.3,12,1,0,23,16817,14015,
8919,59,0,55,0,0,0,11,11,33,83.8,89.9,101,108.3,1,0,6,17505,14587,
8920,291,188,29,0,69,37,323,0,0,20.8,18.8,22.4,20.2,2,0,14,4894,4079,
8921,105,34,66,10,37,15,162,0,0,7.4,4.8,7.4,4.8,1,0,3,-39,-32,
8922,1168,516,240,176,314,10,1256,0,0,1.3,1.2,1.3,1.2,3,0,8,7282,6068,
8923,458,202,66,75,115,0,458,0,0,2,2,2,2,1,0,16,3100,2584,
8924,220,90,19,64,39,0,12,200,0,8.8,9.1,10.6,11,1,0,4,1031,859,
8925,64,12,28,17,7,0,47,17,0,8.8,8.8,10.6,10.6,1,0,12,1707,1422,
8926,98,36,32,9,17,0,45,42,7,13.4,14,16.1,16.8,1,0,11,2537,2114,
8927,90,96,0,0,0,0,96,0,0,5.5,5.1,6.6,6.2,1,0,2,-438,-365,
8928,275,184,11,48,7,0,7,243,0,2.6,2.8,2.6,2.8,1,0,9,225,187,
8929,323,108,57,53,74,31,323,0,0,3.8,3.8,3.8,3.8,1,0,13,2842,2368,
8930,436,27,334,15,0,60,436,0,0,17.8,17.8,17.8,17.8,2,0,15,8659,7216,
8931,82,38,9,20,14,0,29,52,0,1,1,1.2,1.2,1,0,2,-1139,-949,
8932,215,108,0,94,7,0,76,133,0,2.6,2.7,2.6,2.7,1,0,7,934,779,
8933,98,45,5,19,28,0,94,3,0,4.1,4.2,5,5,1,0,1,-477,-397,
8934,209,42,145,10,43,0,225,15,0,0.9,0.8,0.9,0.8,1,0,2.5,42,35,
8935,59,30,11,3,21,0,65,0,0,9.6,8.7,11.6,10.5,1,0,3,94,78,
8936,132,32,15,13,31,45,136,0,0,4.6,4.4,5.5,5.3,1,0,6,888,740,
8937,2087,862,444,303,437,0,2046,0,0,10.8,11,10.8,11,4,0,9,16146,13455,
8938,777,287,159,38,147,45,676,0,0,19.4,22.2,22.2,25.6,2,0,13,9760,8133,
8939,465,209,129,24,83,15,460,0,0,21.9,22.2,21.9,22.2,1,0,9,6295,5246,
8940,136,42,64,0,21,0,0,127,0,4.2,4.5,5.1,5.4,1,0,2,-627,-523,
8941,131,30,33,18,35,12,128,0,0,37.8,38.6,45.5,46.6,1,0,13,8110,6759,
8942,323,108,57,53,74,31,323,0,0,3.8,3.8,3.8,3.8,1,0,13,2842,2368,
8943,465,48,162,0,196,37,443,0,0,4.3,4.5,5.2,5.5,1,0,4,2013,1678,
8944,971,345,42,249,150,10,796,0,0,5,6.1,6,7.4,1,0,14,8801,7334,
8945,115,49,39,0,15,0,53,50,0,12.9,14.4,15.5,17.3,1,0,5,2118,1765,
8946,169,32,14,25,28,70,169,0,0,2.8,2.8,3.4,3.4,1,0,6,1299,1082,
8947,579,215,81,109,112,0,517,0,0,1.4,1.5,1.4,1.5,1,0,7,3226,2688,
8948,3156,2075,525,97,0,0,28,12,2657,2.9,3.4,3.5,4.1,1,0,6,10713,8928,
8949,206,88,23,31,35,0,73,104,0,8.8,10.3,10.7,12.4,1,0,8,2001,1667,
8950,458,202,66,75,115,0,458,0,0,2,2,2,2,1,0,16,3100,2584,
8951,324,175,108,29,17,5,334,0,0,15.7,15.2,15.7,15.2,1,0,13,4814,4012,
8952,268,76,96,45,41,10,248,20,0,10.9,10.9,10.9,10.9,2,0,9,3947,3289,
8953,280,161,91,0,10,0,262,0,0,5.1,5.4,5.1,5.4,4,0,7,3168,2640,
8954,106,65,4,12,14,0,35,53,7,33,36.9,39.8,44.4,1,0,13,7663,6386,
8955,1382,353,245,7,581,253,1439,0,0,2.4,2.3,2.4,2.3,4,0,8,8693,7244,
8956,497,122,28,113,273,10,454,92,0,4.8,4.3,4.8,4.3,2,0,8,2406,2005,
8957,465,234,44,104,118,0,431,15,54,8.7,8.1,10.5,9.8,1,0,13,3736,3114,
8958,85,21,67,3,0,15,22,59,25,12.3,9.9,12.3,9.9,2,0,13,2361,1968,
8959,256,69,198,0,0,5,272,0,0,11.5,10.8,11.5,10.8,2,0,19,5088,4240,
8960,185,36,14,50,32,10,142,0,0,34.7,45.2,34.7,45.2,1,0,16,11687,9739,
8961,1463,780,119,223,371,0,1493,0,0,24.6,24.1,24.6,24.1,4,0,23,14759,12300,
8962,71,21,21,4,14,5,25,40,0,14,15.3,16.9,18.5,1,0,4,2044,1703,
8963,387,88,221,37,34,0,18,362,0,6,6.1,7.3,7.4,1,0,7,1339,1116,
8964,73,36,24,12,0,0,0,72,0,8,8.1,9.6,9.8,1,0,5,495,413,
