recordnumber,projectname,cat2,forg,center,year,mode,rely,data,cplx,time,stor,virt,turn,acap,aexp,pcap,vexp,lexp,modp,tool,sced,equivphyskloc,act_effort
19,slp,simulation,g,3,1974,organic,0.7,0.7,1.4,1.65,1.65,1.0,1.4,1.0,1.0,1.0,1.0,1.15,1.4,1.15,1.0,38,648
99,erb,monitor_control,g,3,1974,organic,0.7,1.0,1.4,1.65,1.65,1.0,0.7,1.0,1.15,1.0,0.7,0.7,0.7,0.5,0.7,128,278
2,de,simulation,f,5,1974,semidetached,1.15,1.15,1.0,1.65,1.15,0.7,1.0,1.0,0.7,1.0,0.7,1.15,0.7,1.15,1.15,144,2400
4,hst,avionicsmonitoring,f,3,1976,embedded,1.0,1.4,1.15,1.15,1.4,0.7,0.7,1.4,0.7,1.0,1.15,0.5,1.4,1.4,0.7,3,648
89,X,utility,g,6,1984,organic,1.15,0.7,1.4,1.65,1.65,0.7,1.4,1.4,1.15,1.15,1.0,1.0,1.15,0.5,0.7,70,409
42,de,operatingsystem,f,5,1971,embedded,1.0,0.7,1.4,1.15,1.65,1.0,0.7,1.15,1.0,1.4,1.0,1.0,0.5,0.7,1.0,20,5714
4,gal,avionicsmonitoring,f,5,1979,semidetached,1.4,0.7,1.15,1.4,1.15,1.15,1.4,1.15,1.15,1.4,0.7,1.0,0.5,0.7,1.0,53,1368
8,X,missionplanning,f,1,1974,embedded,1.0,0.7,1.4,1.0,1.15,1.15,1.0,1.0,1.4,1.0,1.15,0.7,1.0,1.15,0.7,355,756
30,de,realdataprocessing,f,2,1975,semidetached,1.0,0.7,1.0,1.4,1.0,1.0,0.7,1.0,1.0,1.15,0.7,1.0,0.7,1.4,0.7,302,458
43,slp,utility,f,6,1984,embedded,1.15,1.4,1.65,1.65,1.65,1.0,1.0,1.15,0.7,1.15,1.0,1.15,1.0,0.5,1.0,485,240
79,spl,utility,g,1,1986,organic,1.15,1.4,0.7,1.4,1.65,1.0,1.4,1.0,0.7,1.0,1.15,1.15,0.7,1.4,1.15,21,16459
22,de,operatingsystem,g,1,1974,semidetached,1.0,0.7,1.65,1.0,1.15,0.7,0.7,1.0,1.15,1.15,0.7,0.7,1.15,0.7,0.7,55,240
14,Y,utility,f,2,1975,semidetached,1.4,1.0,1.15,1.4,1.0,0.7,1.4,1.4,1.0,1.4,0.7,1.15,0.5,1.4,0.7,423,3528
93,slp,simulation,f,2,1983,organic,1.4,1.0,1.65,1.0,1.65,0.7,0.7,1.15,1.15,1.0,0.7,1.0,1.15,1.4,0.7,41,16459
57,hst,missionplanning,f,3,1986,organic,1.15,1.15,1.15,1.65,1.15,0.7,1.4,1.15,0.7,1.15,1.0,0.5,1.15,1.4,1.15,32,70
78,erb,application_ground,g,5,1974,semidetached,1.4,1.4,1.0,1.0,1.0,0.7,1.4,1.4,0.7,1.0,1.15,0.7,0.7,0.5,1.15,6,18
31,erb,realdataprocessing,f,6,1977,organic,1.15,1.0,1.65,1.0,1.65,1.15,1.0,1.0,1.4,1.15,1.15,0.5,1.0,1.15,0.7,35,17725
93,gal,launchprocessing,f,2,1986,organic,0.7,1.4,1.15,1.4,1.15,1.15,0.7,1.15,1.4,1.15,0.7,0.5,1.0,0.5,1.15,485,239
42,hst,application_ground,f,3,1987,organic,0.7,1.0,1.4,1.0,1.15,1.15,1.4,1.0,1.15,1.15,0.5,1.15,1.4,1.15,0.7,53,97
46,erb,missionplanning,g,6,1971,organic,0.7,1.0,1.65,1.15,1.65,1.0,0.7,1.0,1.15,1.4,0.7,1.15,0.7,1.4,1.0,227,600
63,Y,launchprocessing,g,3,1984,semidetached,1.15,1.4,1.0,1.4,1.15,1.0,1.4,1.0,0.7,1.0,0.7,0.7,0.5,1.4,1.15,128,240
8,gal,application_ground,g,2,1980,embedded,1.0,1.15,0.7,1.65,1.65,1.0,0.7,1.4,1.0,1.0,0.7,0.7,1.15,1.15,0.7,144,17725
42,de,operatingsystem,g,3,1974,organic,1.15,1.0,1.65,1.0,1.15,1.0,1.15,1.0,1.15,1.0,1.15,1.0,1.15,1.15,0.7,150,82
18,erb,communications,g,1,1976,organic,0.7,1.15,1.0,1.65,1.4,1.0,1.4,1.0,0.7,1.4,1.15,1.0,0.5,0.5,0.7,32,312
52,gal,Avionics,g,3,1978,organic,1.0,1.0,0.7,1.65,1.0,0.7,1.4,1.0,1.0,1.15,1.0,0.5,0.5,1.0,1.15,165,756
92,X,application_ground,g,1,1982,semidetached,1.15,1.4,0.7,1.4,1.65,0.7,1.4,1.0,0.7,1.0,0.5,1.15,0.7,1.15,0.7,295,300
58,gal,simulation,g,6,1984,semidetached,1.0,1.0,1.4,1.65,1.4,1.0,0.7,1.15,1.4,1.15,1.0,1.0,1.0,1.4,1.0,150,70
81,X,datacapture,f,3,1979,embedded,1.15,1.15,1.15,1.4,1.4,1.15,1.4,1.15,0.7,1.0,0.5,1.15,1.0,1.15,0.7,475,973
14,hst,utility,g,6,1979,embedded,1.4,1.4,1.65,1.15,1.0,0.7,1.4,1.0,0.7,1.4,1.0,0.7,0.7,0.7,1.15,154,107
68,Y,realdataprocessing,f,6,1978,semidetached,1.15,1.15,1.4,1.0,1.65,0.7,1.4,1.4,1.15,1.15,0.7,0.5,1.4,1.15,0.7,24,150
18,spl,avionicsmonitoring,g,2,1976,embedded,1.4,1.15,0.7,1.15,1.65,1.0,1.0,1.0,1.0,1.15,1.15,1.15,1.15,1.4,1.0,85,312
13,hst,Avionics,f,2,1976,organic,1.15,1.4,1.0,1.15,1.4,0.7,1.15,1.4,0.7,1.4,0.5,0.7,0.7,0.7,0.7,137,756
62,spl,simulation,f,2,1975,embedded,1.4,0.7,1.15,1.4,1.65,1.0,1.4,1.4,1.15,1.15,1.0,0.5,1.4,1.0,0.7,2847,155
44,hst,utility,g,5,1974,embedded,0.7,1.4,1.0,1.15,1.4,1.0,1.15,1.0,1.4,1.0,1.0,1.0,0.7,1.0,0.7,302,458
7,spl,science,f,2,1977,organic,1.4,1.0,1.4,1.15,1.4,1.0,0.7,1.4,0.7,1.4,0.5,1.0,1.15,1.15,1.0,259,400
42,slp,application_ground,g,3,1986,semidetached,1.0,1.0,1.0,1.4,1.4,1.15,1.0,1.4,0.7,1.0,0.7,0.5,0.5,0.5,1.0,151,278
39,erb,simulation,f,6,1980,embedded,1.15,1.0,1.65,1.0,1.4,0.7,1.4,1.4,1.0,1.4,1.15,1.15,1.4,1.15,1.15,259,1181
12,Y,application_ground,g,3,1978,organic,1.4,1.0,1.15,1.15,1.15,1.15,0.7,1.0,1.0,1.15,1.0,0.7,0.7,1.0,1.0,271,36
1,de,batchdataprocessing,f,2,1980,organic,0.7,0.7,1.15,1.65,1.0,1.0,0.7,1.4,1.0,1.15,1.15,1.15,1.15,0.7,0.7,85,324
36,hst,missionplanning,f,1,1976,embedded,1.0,0.7,1.15,1.15,1.4,0.7,1.4,1.4,1.15,1.15,1.15,1.15,1.15,0.7,1.0,35,756
30,de,launchprocessing,f,6,1982,organic,1.15,1.4,1.0,1.65,1.15,0.7,1.15,1.15,1.4,1.4,0.7,1.15,0.5,0.7,1.0,355,2460
58,X,utility,f,2,1975,embedded,0.7,1.4,0.7,1.4,1.15,1.15,1.15,1.0,1.15,1.0,0.7,1.15,0.7,0.7,0.7,9,19245
14,de,monitor_control,g,6,1983,organic,1.4,0.7,1.4,1.65,1.0,1.0,1.0,1.0,1.15,1.4,1.0,1.0,0.5,1.0,1.0,355,2120
60,slp,realdataprocessing,f,3,1986,organic,0.7,1.15,1.15,1.4,1.15,0.7,1.4,1.15,1.0,1.4,1.0,0.5,0.5,1.0,0.7,666,750
13,de,batchdataprocessing,f,3,1983,semidetached,0.7,0.7,0.7,1.65,1.4,1.15,1.4,1.15,1.0,1.4,1.0,0.7,1.15,1.0,1.15,97,882
44,de,launchprocessing,f,5,1983,organic,1.4,1.4,1.65,1.4,1.15,1.15,0.7,1.15,1.15,1.15,1.15,0.7,0.7,0.7,1.15,21,409
98,slp,avionicsmonitoring,f,5,1982,semidetached,1.15,0.7,1.65,1.15,1.15,1.0,1.4,1.15,1.4,1.4,0.5,0.7,1.15,1.0,1.15,21,324
20,de,science,g,1,1982,organic,1.15,0.7,0.7,1.0,1.0,1.15,1.0,1.4,1.0,1.15,0.7,1.0,0.7,1.4,1.0,32,70
31,de,realdataprocessing,g,3,1982,organic,1.0,1.0,1.4,1.0,1.0,1.15,1.4,1.4,1.15,1.4,0.7,1.15,0.7,0.5,1.15,20,19245
79,slp,application_ground,f,2,1975,embedded,1.15,0.7,1.15,1.4,1.15,1.15,1.4,1.4,1.4,1.15,0.7,1.15,0.5,1.15,1.0,151,4560
3,hst,datacapture,f,1,1980,semidetached,1.15,1.0,1.15,1.0,1.0,1.0,1.4,1.4,0.7,1.4,0.5,1.0,0.7,0.5,1.0,163,108
91,X,communications,f,1,1985,semidetached,0.7,1.15,1.65,1.0,1.4,1.15,1.15,1.4,1.15,1.15,1.0,1.0,1.15,0.7,1.0,34,720
10,de,batchdataprocessing,f,1,1980,organic,1.0,1.4,1.15,1.0,1.15,0.7,0.7,1.4,1.4,1.4,1.15,1.0,1.0,1.15,0.7,725,432
97,spl,operatingsystem,g,2,1980,semidetached,0.7,0.7,1.0,1.65,1.15,0.7,1.4,1.0,1.0,1.4,1.15,1.0,1.15,0.7,1.15,350,3528
91,X,avionicsmonitoring,g,6,1978,semidetached,1.4,0.7,1.4,1.65,1.4,0.7,0.7,1.15,1.15,1.4,0.7,1.0,1.15,1.0,1.15,128,108
77,gal,batchdataprocessing,f,6,1977,organic,1.0,0.7,1.15,1.4,1.15,1.0,1.4,1.0,1.15,1.15,0.5,0.5,1.15,1.15,1.0,302,409
19,de,application_ground,g,2,1978,embedded,0.7,1.4,0.7,1.15,1.4,1.0,1.4,1.0,0.7,1.4,0.7,0.5,0.5,0.7,1.0,219,72
29,X,application_ground,g,5,1986,organic,1.4,1.4,0.7,1.15,1.15,0.7,1.4,1.0,1.15,1.4,0.5,0.5,0.7,1.0,0.7,6,576
19,spl,launchprocessing,g,3,1978,semidetached,1.4,1.0,1.65,1.0,1.0,1.15,0.7,1.15,1.0,1.4,0.7,0.5,0.7,0.5,1.0,980,430
89,de,simulation,f,3,1974,embedded,1.0,1.15,1.15,1.4,1.0,1.15,1.15,1.4,1.0,1.4,0.5,1.0,1.0,1.15,1.0,233,252
51,slp,monitor_control,g,3,1980,organic,1.15,1.0,1.4,1.65,1.65,1.0,1.15,1.15,1.0,1.0,0.5,1.15,0.7,0.7,1.0,259,430
91,gal,monitor_control,f,5,1978,organic,1.15,1.0,1.65,1.65,1.65,0.7,1.0,1.4,1.4,1.0,1.15,0.7,1.15,0.5,1.0,55,1200
101,de,missionplanning,f,2,1987,semidetached,1.15,1.0,1.4,1.0,1.65,0.7,1.0,1.15,1.0,1.4,0.5,1.15,1.15,0.7,1.15,70,1368
20,hst,communications,f,1,1980,organic,1.15,0.7,1.65,1.4,1.0,1.0,1.4,1.15,1.15,1.15,0.5,1.15,1.0,0.7,0.7,78,62
28,de,utility,g,2,1987,semidetached,1.0,0.7,1.65,1.4,1.4,0.7,1.15,1.0,1.4,1.0,1.15,1.15,1.15,0.5,0.7,151,1368
28,hst,monitor_control,g,1,1974,semidetached,0.7,0.7,1.0,1.15,1.0,1.0,1.0,1.4,1.0,1.4,0.7,1.0,0.7,0.7,1.0,65,300
3,spl,communications,g,2,1982,organic,1.15,1.4,1.65,1.65,1.0,1.0,0.7,1.4,1.0,1.4,0.7,0.7,0.5,1.0,0.7,326,120
42,spl,utility,f,6,1975,embedded,0.7,1.15,1.65,1.15,1.15,1.15,1.15,1.0,0.7,1.0,0.5,1.0,0.7,0.5,0.7,21,324
52,Y,science,f,2,1975,embedded,1.15,0.7,1.15,1.4,1.4,1.0,1.0,1.0,1.15,1.0,1.0,0.7,1.15,1.0,1.0,14,360
2,de,datacapture,g,5,1976,organic,1.4,0.7,1.15,1.15,1.65,0.7,1.4,1.4,1.0,1.15,0.7,1.0,0.7,0.5,1.0,219,1200
71,hst,realdataprocessing,g,3,1978,organic,1.15,1.15,0.7,1.15,1.15,1.15,1.15,1.15,1.4,1.4,0.7,0.7,0.7,1.0,1.15,355,5714
51,de,operatingsystem,f,6,1980,semidetached,1.15,1.0,1.65,1.0,1.65,1.15,1.0,1.4,0.7,1.4,0.7,0.5,0.7,0.7,1.15,6,215
53,gal,batchdataprocessing,g,2,1971,semidetached,1.15,0.7,1.0,1.15,1.0,0.7,1.4,1.0,0.7,1.15,1.15,0.5,1.15,1.0,1.0,1779,370
24,hst,realdataprocessing,f,3,1982,organic,1.0,1.15,1.4,1.65,1.4,1.15,1.4,1.0,0.7,1.0,0.7,1.0,1.4,0.5,0.7,227,576
31,gal,simulation,g,6,1977,semidetached,1.15,1.0,0.7,1.0,1.65,0.7,1.4,1.0,1.4,1.4,0.7,0.7,1.0,0.5,1.0,60,24
91,de,simulation,g,6,1974,organic,1.0,1.15,1.0,1.65,1.0,1.15,1.0,1.0,0.7,1.4,0.7,0.5,0.7,1.4,0.7,128,84
66,de,batchdataprocessing,g,5,1983,embedded,1.4,1.15,1.4,1.0,1.4,1.0,1.0,1.0,1.4,1.4,1.15,0.5,1.15,1.15,1.0,20,756
33,X,application_ground,f,3,1987,semidetached,0.7,1.4,1.65,1.4,1.15,1.0,0.7,1.4,1.0,1.15,0.7,0.5,0.7,0.5,1.15,13,42
44,slp,operatingsystem,f,6,1983,organic,1.4,1.0,1.4,1.4,1.0,1.15,1.4,1.0,1.0,1.0,1.15,0.7,0.7,1.4,1.0,128,41782
38,Y,batchdataprocessing,g,3,1984,semidetached,1.0,1.15,1.15,1.65,1.15,1.0,0.7,1.4,0.7,1.15,0.7,0.7,1.4,1.0,0.7,14,370
8,Y,avionicsmonitoring,f,6,1980,semidetached,1.4,0.7,1.65,1.15,1.0,0.7,1.15,1.15,1.4,1.4,1.0,0.5,0.7,0.7,1.15,41,5714
29,X,science,g,6,1980,embedded,1.4,1.0,0.7,1.4,1.0,1.15,1.0,1.4,1.15,1.0,1.15,1.15,1.15,0.5,0.7,16,41782
72,de,missionplanning,f,5,1980,embedded,1.0,1.4,1.4,1.4,1.4,1.0,1.15,1.0,1.4,1.0,0.5,0.7,0.5,0.5,1.0,6,48
70,gal,application_ground,g,2,1971,semidetached,1.4,0.7,1.65,1.0,1.4,1.15,1.0,1.0,1.4,1.0,0.5,0.5,1.0,1.4,1.15,16,1176
75,gal,missionplanning,f,6,1986,organic,1.4,1.0,1.15,1.4,1.4,1.0,1.4,1.0,1.0,1.0,0.7,0.7,0.5,0.5,0.7,423,72
16,hst,science,g,2,1974,semidetached,0.7,0.7,1.15,1.65,1.0,1.15,0.7,1.0,0.7,1.15,0.5,1.15,0.7,1.4,1.15,666,150
54,Y,Avionics,f,1,1983,semidetached,1.4,1.4,1.15,1.15,1.0,1.15,1.15,1.15,1.15,1.15,1.15,0.7,0.7,1.4,1.0,113,1350
22,X,application_ground,f,3,1975,semidetached,0.7,1.15,1.0,1.15,1.0,0.7,1.15,1.0,1.15,1.4,0.7,1.15,1.15,0.7,0.7,79,988
31,spl,operatingsystem,g,1,1984,organic,1.15,1.15,1.4,1.15,1.0,0.7,1.15,1.4,1.4,1.4,0.5,0.7,1.4,0.5,1.0,104,1248
17,spl,launchprocessing,f,6,1971,embedded,1.4,1.0,0.7,1.65,1.65,0.7,1.15,1.4,1.15,1.0,1.0,1.0,1.4,0.5,1.15,246,155
12,Y,simulation,f,1,1985,embedded,1.15,1.4,1.4,1.0,1.0,0.7,1.4,1.15,1.15,1.0,0.5,0.7,0.5,1.4,1.0,271,2400
63,hst,batchdataprocessing,f,2,1975,embedded,0.7,1.0,0.7,1.15,1.0,0.7,1.0,1.15,1.4,1.0,1.0,1.0,1.4,1.15,0.7,40,155
1,slp,application_ground,g,1,1971,embedded,0.7,0.7,1.65,1.65,1.4,1.0,1.15,1.15,1.0,1.4,0.7,0.5,1.4,0.7,0.7,24,409
43,hst,Avionics,g,6,1982,embedded,1.4,1.4,1.0,1.0,1.4,1.15,1.4,1.15,1.0,1.4,0.7,0.5,0.7,0.7,0.7,295,36
91,spl,simulation,g,3,1977,organic,1.15,0.7,1.4,1.4,1.15,1.15,0.7,1.0,1.15,1.0,0.5,0.5,1.0,1.4,0.7,339,1248
23,slp,science,g,6,1976,embedded,0.7,0.7,1.4,1.4,1.65,0.7,1.4,1.0,1.4,1.0,1.0,1.15,1.4,1.0,1.0,227,150
48,hst,avionicsmonitoring,g,2,1985,organic,1.0,0.7,1.0,1.4,1.15,0.7,1.0,1.15,1.0,1.4,0.7,1.15,1.0,1.0,1.0,20,4560
37,gal,realdataprocessing,g,6,1977,organic,1.15,1.0,1.4,1.15,1.65,1.15,1.4,1.4,1.0,1.0,1.15,0.5,1.4,0.5,0.7,144,278
13,hst,batchdataprocessing,f,5,1983,semidetached,1.0,1.15,0.7,1.65,1.65,1.0,0.7,1.4,1.0,1.4,0.7,0.5,1.4,0.7,0.7,62,48
23,hst,missionplanning,f,6,1986,embedded,1.4,1.0,1.65,1.4,1.65,0.7,0.7,1.15,1.15,1.4,0.5,1.15,0.7,1.0,0.7,55,1200
46,gal,missionplanning,f,1,1982,embedded,0.7,0.7,1.4,1.4,1.0,0.7,1.4,1.4,1.15,1.15,0.7,1.0,1.15,1.0,0.7,32,170
51,Y,Avionics,f,5,1974,semidetached,1.0,0.7,0.7,1.15,1.15,0.7,1.15,1.0,1.0,1.15,0.5,1.15,1.15,0.5,0.7,259,973
4,spl,simulation,f,3,1984,embedded,1.0,1.0,1.0,1.65,1.65,1.0,1.4,1.4,1.4,1.4,0.5,0.5,1.4,0.5,1.15,10,215
16,erb,application_ground,f,5,1975,embedded,1.15,1.0,1.65,1.15,1.0,1.0,1.15,1.0,1.15,1.15,0.5,0.5,1.0,1.4,1.15,40,1176
61,spl,realdataprocessing,g,2,1987,semidetached,1.4,1.4,1.0,1.4,1.4,1.0,1.0,1.4,1.15,1.15,0.7,1.0,1.4,1.15,0.7,3,988
46,spl,monitor_control,g,2,1976,organic,1.0,1.4,0.7,1.4,1.15,0.7,1.0,1.0,1.15,1.4,1.15,0.5,1.4,1.0,0.7,350,973
75,spl,Avionics,f,1,1984,embedded,1.4,1.4,1.4,1.15,1.65,1.15,1.0,1.15,1.15,1.4,1.15,0.7,1.0,1.15,0.7,24,210
42,spl,missionplanning,g,1,1971,embedded,0.7,1.15,1.65,1.15,1.0,1.0,1.4,1.15,1.15,1.15,0.7,0.7,1.4,1.4,0.7,79,36
19,de,datacapture,f,5,1986,semidetached,1.0,1.4,1.0,1.0,1.0,0.7,1.0,1.15,1.0,1.4,0.7,0.7,1.15,1.0,1.0,16,70
56,gal,utility,g,6,1983,embedded,0.7,1.0,1.15,1.0,1.0,1.0,1.4,1.0,1.0,1.0,0.7,1.0,1.4,1.15,1.15,70,62
25,erb,utility,g,6,1985,semidetached,0.7,0.7,0.7,1.4,1.4,1.0,1.4,1.0,1.4,1.15,0.7,0.7,1.15,1.15,0.7,144,3528
97,hst,application_ground,g,1,1982,embedded,1.4,1.0,1.0,1.0,1.15,1.0,1.15,1.4,1.15,1.4,1.15,0.7,1.15,1.0,0.7,271,18
53,spl,batchdataprocessing,g,6,1976,semidetached,1.0,0.7,1.65,1.65,1.65,1.15,0.7,1.0,0.7,1.4,0.7,1.15,0.7,1.4,1.15,350,648
68,X,batchdataprocessing,g,2,1985,embedded,1.0,1.4,1.4,1.4,1.4,1.0,1.4,1.0,1.0,1.4,1.0,1.0,0.5,0.5,1.0,271,120
78,gal,Avionics,f,2,1984,organic,1.0,1.4,1.65,1.15,1.0,1.0,1.15,1.15,1.4,1.0,0.7,0.7,1.0,1.0,0.7,35,1368
19,gal,monitor_control,f,3,1975,semidetached,1.15,1.15,0.7,1.4,1.0,1.0,0.7,1.0,1.4,1.0,0.5,0.7,1.0,0.5,0.7,193,41782
51,de,communications,g,1,1974,organic,1.4,1.0,1.15,1.4,1.0,0.7,1.15,1.15,1.0,1.4,1.0,1.0,1.15,0.7,0.7,14,82
37,de,launchprocessing,f,2,1978,organic,1.0,1.0,1.4,1.0,1.65,1.15,0.7,1.15,1.15,1.15,0.5,0.5,1.4,0.5,0.7,104,2400
76,gal,batchdataprocessing,f,2,1975,organic,0.7,1.0,1.4,1.4,1.4,1.15,1.4,1.0,1.15,1.0,0.5,0.5,1.0,1.15,1.15,9,120
7,spl,application_ground,f,1,1978,organic,1.15,1.4,0.7,1.4,1.4,0.7,1.0,1.15,1.15,1.15,0.5,0.7,0.7,0.7,1.0,350,312
5,de,realdataprocessing,g,2,1984,semidetached,1.4,0.7,1.65,1.4,1.65,1.15,0.7,1.15,1.0,1.0,1.0,0.7,1.15,0.5,0.7,20,370
57,hst,missionplanning,f,1,1977,organic,1.4,1.0,1.0,1.65,1.4,0.7,1.0,1.0,1.15,1.0,1.15,0.7,1.15,1.4,1.0,77,2120
35,erb,communications,g,2,1976,embedded,1.0,1.15,1.0,1.0,1.4,0.7,1.0,1.4,0.7,1.15,1.15,1.0,1.15,1.15,1.15,41,430
28,de,missionplanning,g,2,1974,semidetached,1.0,0.7,1.65,1.15,1.65,1.0,1.0,1.15,1.4,1.0,0.7,1.15,1.4,0.5,0.7,114,882
64,hst,avionicsmonitoring,f,5,1986,organic,1.15,1.15,1.65,1.65,1.15,1.0,0.7,1.0,1.0,1.15,0.5,1.15,1.4,1.0,1.0,114,2120
67,hst,launchprocessing,g,6,1977,embedded,1.0,0.7,1.4,1.4,1.0,0.7,0.7,1.0,1.4,1.15,1.0,1.0,1.4,1.4,1.0,150,480
7,de,simulation,f,3,1983,organic,0.7,1.15,1.65,1.65,1.15,0.7,1.15,1.15,1.15,1.15,1.0,0.5,1.4,0.7,1.15,32,278
60,X,avionicsmonitoring,g,1,1978,semidetached,1.4,1.4,1.0,1.65,1.4,1.0,1.0,1.0,1.4,1.0,1.15,0.5,0.5,1.15,1.15,246,90
43,Y,Avionics,f,6,1985,embedded,1.15,1.0,1.65,1.15,1.65,1.15,0.7,1.15,0.7,1.4,1.0,1.0,0.5,1.15,1.15,65,324
5,slp,science,f,5,1985,embedded,1.15,1.4,0.7,1.65,1.4,1.15,1.4,1.15,0.7,1.0,0.7,0.7,0.7,0.7,0.7,137,636
80,X,Avionics,f,3,1982,organic,1.0,0.7,1.4,1.0,1.65,1.15,0.7,1.0,1.15,1.4,0.5,1.15,1.0,0.7,1.15,24,17725
51,de,communications,g,2,1980,embedded,1.15,1.0,1.4,1.4,1.65,1.15,1.0,1.0,1.4,1.15,1.15,0.7,0.5,0.5,1.15,162,599
100,Y,science,f,3,1979,semidetached,1.15,1.4,1.0,1.0,1.0,1.15,1.15,1.0,0.7,1.15,0.5,1.0,0.5,1.0,1.15,8,97
99,X,communications,f,3,1987,organic,1.4,0.7,1.15,1.65,1.0,1.0,1.15,1.15,0.7,1.15,1.15,0.7,1.4,0.7,1.0,326,973
51,slp,batchdataprocessing,f,5,1978,organic,1.0,1.4,1.15,1.65,1.15,0.7,0.7,1.0,1.4,1.0,1.0,0.7,0.5,1.4,1.15,20,16459
39,gal,Avionics,g,6,1984,organic,1.4,0.7,1.0,1.0,1.65,1.15,1.0,1.4,1.0,1.0,0.5,0.5,1.4,1.0,1.0,725,120
48,de,Avionics,f,2,1978,semidetached,1.15,1.4,0.7,1.15,1.65,1.0,1.15,1.0,1.4,1.4,0.7,0.5,1.4,1.4,1.0,326,192
52,gal,simulation,g,1,1982,embedded,1.4,1.0,1.0,1.15,1.65,1.15,1.15,1.4,1.0,1.4,1.0,0.5,0.7,1.15,1.15,219,114
20,X,monitor_control,g,5,1983,organic,1.4,0.7,0.7,1.4,1.4,1.0,1.0,1.0,0.7,1.15,0.7,0.7,1.0,0.5,1.0,35,50
66,gal,simulation,f,6,1975,embedded,1.0,1.15,1.0,1.15,1.4,1.15,1.0,1.4,1.4,1.15,1.0,0.7,0.5,1.15,0.7,240,720
22,gal,missionplanning,g,2,1986,semidetached,0.7,1.4,1.15,1.65,1.65,1.0,1.4,1.15,0.7,1.4,1.0,0.5,1.4,0.5,1.15,666,72
12,hst,realdataprocessing,f,2,1975,semidetached,1.4,1.0,1.0,1.0,1.15,1.15,1.15,1.4,1.0,1.15,0.5,1.0,1.15,1.15,1.0,98,600
99,erb,science,g,1,1982,embedded,1.0,1.15,1.65,1.65,1.65,1.0,1.15,1.0,1.15,1.0,0.5,1.15,0.5,1.4,1.15,154,36
27,spl,application_ground,f,6,1977,organic,0.7,1.4,1.4,1.65,1.65,1.0,1.15,1.0,0.7,1.15,0.7,0.7,0.7,1.4,1.15,144,19245
93,gal,monitor_control,g,3,1975,organic,1.0,1.4,1.4,1.65,1.15,1.15,1.0,1.0,1.4,1.4,1.15,0.7,1.4,0.5,1.15,163,1248
3,de,utility,f,2,1971,organic,1.4,1.4,1.15,1.65,1.0,0.7,0.7,1.0,0.7,1.4,0.5,0.7,1.4,1.15,0.7,295,252
50,hst,Avionics,g,6,1980,semidetached,0.7,0.7,1.4,1.15,1.65,1.15,1.4,1.15,0.7,1.0,0.5,1.15,1.15,1.15,0.7,82,50
36,slp,utility,f,5,1978,semidetached,1.15,1.15,1.0,1.15,1.15,1.15,1.0,1.4,0.7,1.15,1.0,1.0,0.5,1.15,1.0,9,300
98,X,science,f,1,1980,organic,0.7,1.15,1.4,1.15,1.15,1.15,1.15,1.0,1.15,1.15,1.15,0.7,0.7,1.0,1.15,38,1181
17,slp,datacapture,f,6,1974,semidetached,0.7,1.4,1.65,1.65,1.0,1.15,1.4,1.15,1.0,1.15,0.7,0.5,1.15,0.5,1.0,666,420
53,Y,utility,g,3,1979,organic,0.7,1.0,1.65,1.4,1.65,1.15,0.7,1.4,1.15,1.4,1.15,1.0,0.7,1.0,0.7,423,576
75,X,batchdataprocessing,g,2,1976,semidetached,1.4,1.0,1.4,1.65,1.65,0.7,1.4,1.15,1.0,1.0,0.7,0.7,0.5,1.4,1.15,20,420
33,gal,launchprocessing,f,3,1976,embedded,1.4,1.0,1.15,1.65,1.4,1.15,0.7,1.0,1.0,1.0,0.5,1.0,1.4,0.7,0.7,98,8211
84,erb,Avionics,f,3,1984,embedded,1.4,0.7,1.15,1.0,1.65,1.0,0.7,1.4,0.7,1.0,0.5,0.5,0.7,1.15,1.0,259,97
28,erb,Avionics,f,2,1974,embedded,1.4,0.7,0.7,1.4,1.15,1.15,0.7,1.15,1.4,1.4,0.7,0.5,1.4,0.5,0.7,82,420
89,erb,realdataprocessing,g,6,1984,semidetached,1.0,1.4,0.7,1.4,1.15,1.0,1.4,1.0,1.15,1.0,0.5,1.15,1.0,0.5,0.7,90,600
79,gal,datacapture,f,1,1979,semidetached,1.15,1.4,1.4,1.15,1.4,1.15,1.15,1.4,1.4,1.15,0.7,1.0,1.15,0.5,0.7,352,1368
54,gal,monitor_control,f,3,1986,embedded,1.15,1.15,1.0,1.65,1.15,1.0,1.0,1.4,1.0,1.0,1.0,0.5,0.7,1.15,1.0,475,458
41,gal,realdataprocessing,g,5,1979,embedded,1.15,1.15,1.4,1.15,1.15,0.7,1.4,1.4,1.0,1.15,0.7,1.15,1.0,1.4,1.15,193,239
75,gal,monitor_control,f,5,1985,organic,1.4,0.7,1.65,1.65,1.65,1.0,1.4,1.0,1.0,1.4,0.7,0.5,0.5,0.7,1.15,14,62
44,slp,realdataprocessing,f,1,1975,organic,0.7,0.7,0.7,1.4,1.15,0.7,1.4,1.4,1.15,1.4,1.15,1.0,1.4,1.15,1.15,240,432
74,erb,operatingsystem,f,1,1975,embedded,1.0,1.4,1.15,1.65,1.65,1.0,1.15,1.15,1.4,1.4,0.7,0.5,1.0,0.5,1.15,259,1176
