ID,AFP,PDR_AFP,PDR_UFP,NPDR_AFP,NPDU_UFP,Effort
8248,11,55,128,169,0,2426
8249,336,155,131,138,71,12850
8250,1514,173,92,372,24,5704
8251,136,3,0,44,303,4233
8252,276,0,112,325,25,0
8253,755,0,0,114,138,0
8254,0,148,431,67,147,0
8255,0,117,234,212,85,13825
8256,1779,0,37,0,337,0
8257,0,491,384,463,6,0
8258,515,0,142,79,66,4807
8259,494,0,0,124,0,0
8260,1697,0,12,379,0,11801
8261,527,62,148,77,0,548
8262,735,0,161,150,128,1971
8263,460,201,138,198,202,1475
8264,1386,0,56,215,199,4076
8265,1483,12,130,323,127,10089
8266,0,330,35,240,0,14204
8267,1500,198,74,305,215,10481
8268,27,243,369,134,72,0
8269,1248,478,19,0,46,0
8270,1160,141,0,0,212,7815
8271,0,147,66,234,401,0
8272,0,65,62,0,323,13964
8273,0,67,62,178,187,16883
8274,1929,195,0,78,46,1927
8275,190,41,0,122,276,16884
8276,2073,316,117,117,192,3184
8277,0,90,271,102,65,3632
8278,565,0,27,103,72,8359
8279,625,75,72,385,261,15154
8280,223,184,0,162,9,4909
8281,0,142,182,102,300,6278
8282,188,145,139,250,4,0
8283,780,66,294,0,10,6082
8284,685,32,297,317,175,5815
8285,983,233,70,382,206,288
8286,0,178,290,235,448,0
8287,1603,259,158,85,67,15212
8288,0,75,50,176,189,136
8289,2242,0,107,0,255,4806
8290,751,0,150,67,66,7495
8291,829,186,18,68,0,3738
8292,592,307,193,89,0,2590
8293,1119,183,94,245,200,14004
8294,1184,108,0,247,0,6980
8295,1867,84,0,53,116,8739
8296,2289,410,46,53,160,3131
8297,0,9,63,85,10,15095
8298,2082,0,0,143,207,4546
8299,1165,0,249,8,491,0
8300,735,178,0,310,0,7972
8301,0,189,145,215,293,5761
8302,1748,183,26,245,177,2159
8303,0,119,0,99,163,0
8304,372,25,32,103,0,8325
8305,0,104,96,148,175,0
8306,0,34,314,169,34,9454
8307,877,20,194,148,211,16839
8308,4382,0,100,117,173,0
8309,0,90,77,231,0,5116
8310,1052,153,190,228,0,14830
8311,2649,58,262,9,172,5383
8312,1876,0,357,229,177,2581
8313,1129,260,141,61,0,0
8314,954,0,0,134,141,0
8315,712,268,137,258,187,14394
8316,1552,317,0,185,44,7500
8317,0,126,121,49,11,17105
8318,0,29,128,266,11,0
8319,0,187,57,304,88,0
8320,474,75,178,130,224,6259
8321,0,131,77,149,135,1633
8322,178,323,147,62,216,18
8323,0,234,0,91,305,7886
8324,151,0,300,155,0,14853
8325,2830,0,72,51,110,4839
8326,0,143,88,0,0,0
8327,1589,395,188,330,0,4662
8328,0,0,253,152,0,0
8329,1067,122,129,54,94,8439
8330,239,0,91,0,0,0
8331,0,196,238,183,181,0
8332,402,199,122,0,138,2717
8333,1377,157,149,243,0,3469
8334,3258,0,180,0,150,0
8335,1766,271,12,84,259,8467
8336,1541,304,289,11,119,7671
8337,591,33,82,286,138,6910
8338,97,339,84,176,196,0
8339,0,206,0,0,91,7956
8340,238,91,298,286,55,8027
8341,914,202,69,0,137,0
8342,435,200,55,77,323,3514
8343,444,0,104,124,103,17912
8344,747,367,350,96,193,0
8345,1904,0,159,89,113,3190
8346,276,169,108,0,317,0
8347,609,0,40,276,209,14705
8348,995,171,34,31,8,5219
8349,1588,94,22,215,126,5808
8350,1702,33,82,55,331,0
8351,0,173,50,177,0,14864
8352,494,199,172,0,0,10214
8353,400,276,42,74,48,0
8354,1130,66,35,142,64,0
8355,256,188,122,76,243,0
8356,162,0,279,0,357,0
8357,0,236,0,102,136,0
8358,338,97,164,0,268,10272
8359,709,59,147,361,163,13369
8360,2069,374,176,212,227,4966
8361,395,288,89,111,270,0
8362,0,0,207,283,0,2558
8363,1010,0,17,139,5,12389
8364,531,0,59,103,215,8046
8365,0,0,106,79,224,9012
8366,497,84,230,211,379,8401
8367,371,0,209,0,64,5336
8368,1162,135,107,205,220,14329
8369,243,17,0,0,0,1610
8370,1448,263,70,96,81,6970
8371,0,13,54,109,0,4403
8372,460,0,0,155,307,0
8373,539,424,190,134,365,2217
8374,0,234,0,59,35,0
8375,86,33,117,262,57,4419
8376,1604,203,209,316,175,9205
8377,811,262,93,72,86,6484
8378,538,0,80,0,0,0
8379,646,0,42,59,292,6254
8380,1274,250,97,0,92,0
8381,1438,119,191,0,0,14508
8382,0,62,125,57,149,9851
8383,986,377,0,0,269,0
8384,566,134,0,104,192,0
8385,602,7,0,85,0,6605
8386,0,109,0,102,315,9369
8387,0,11,21,175,224,713
8388,1055,13,146,306,455,0
8389,10,131,73,0,152,18970
8390,0,67,83,245,0,0
8391,691,0,7,72,52,0
8392,2106,101,78,160,358,5873
8393,2191,244,0,144,5,9273
8394,0,435,76,0,80,0
8395,1109,269,138,0,0,2079
8396,164,197,0,152,0,7418
8397,0,0,202,175,272,2622
8398,463,333,0,53,251,1765
8399,0,0,97,262,41,5408
8400,2214,0,46,211,0,1436
8401,639,184,131,82,113,5926
8402,0,0,81,0,89,22919
8403,1002,0,123,148,201,7651
8404,2149,0,199,166,0,0
8405,398,70,51,179,360,12719
8406,577,175,0,0,89,488
8407,1553,256,34,133,0,2616
8408,525,108,152,274,258,24
8409,177,56,266,0,219,288
8410,0,8,0,176,255,7736
8411,1010,49,224,0,314,3644
8412,553,31,13,93,148,0
8413,425,228,0,159,261,0
8414,2130,111,114,266,196,11860
8415,0,232,254,200,92,13452
8416,327,181,0,196,236,6974
8417,290,104,96,0,131,8905
8418,1180,213,214,0,146,9904
8419,2205,193,271,297,74,1344
8420,0,209,17,77,300,9616
8421,2747,0,28,81,60,5226
8422,0,214,146,197,0,7192
8423,1007,0,220,291,276,3926
8424,264,149,207,0,153,6763
8425,1319,68,219,211,218,0
8426,198,85,143,60,239,9012
8427,950,150,99,0,322,9865
8428,0,164,190,0,195,14898
8429,399,242,247,120,229,7260
8430,847,267,0,0,0,0
8431,0,345,100,134,273,10595
8432,1090,154,94,260,261,3074
8433,2351,111,302,0,61,15499
8434,0,78,146,6,205,12591
8435,240,0,43,94,39,5413
8436,1035,58,58,315,257,7079
8437,0,78,105,176,78,0
8438,0,0,228,129,203,0
8439,664,268,225,37,162,0
8440,539,322,428,0,81,6841
8441,591,357,263,0,37,10703
8442,0,3,166,29,212,8048
8443,0,240,228,35,0,5073
8444,0,94,117,0,185,0
8445,2008,155,322,432,0,6214
8446,0,43,384,126,188,8974
8447,255,0,16,0,97,10627
8448,0,40,50,296,0,1602
8449,719,0,0,62,234,9499
8450,2013,238,12,0,195,0
8451,0,111,197,56,152,0
8452,1186,143,0,89,164,15782
8453,371,244,161,135,18,0
8454,243,0,150,187,402,5832
8455,217,0,79,206,227,18616
8456,629,220,0,312,48,0
8457,501,107,0,23,0,1148
8458,565,191,143,379,288,0
8459,930,272,0,0,397,0
8460,1204,113,0,212,95,16861
8461,504,259,111,252,182,15682
8462,1158,0,71,231,1,8998
8463,0,0,81,0,267,6608
8464,438,31,0,265,0,0
8465,2009,120,0,73,208,12776
8466,0,294,52,82,145,3375
8467,865,104,393,127,166,8473
8468,179,73,176,45,221,1545
8469,1105,157,66,442,434,184
8470,0,216,0,0,252,16527
8471,352,113,0,42,341,1109
8472,0,69,200,0,399,1030
8473,138,220,284,183,331,8288
8474,180,156,422,0,91,2317
8475,767,158,259,143,0,1287
8476,0,200,367,0,0,10252
8477,846,138,140,163,165,5096
8478,0,232,147,0,335,0
8479,777,359,251,0,182,0
8480,0,93,180,263,223,0
8481,725,128,0,0,0,6105
8482,1389,88,0,37,0,10675
8483,2625,0,23,147,158,10303
8484,0,144,260,0,397,1584
8485,349,0,109,275,244,4882
8486,851,0,0,29,231,8701
8487,0,43,0,308,222,0
8488,0,302,134,268,196,1135
8489,537,142,117,314,103,3957
8490,0,69,105,317,114,9169
8491,797,256,251,231,131,3315
8492,1682,146,272,139,0,5868
8493,651,122,338,110,0,471
8494,102,119,116,14,211,12565
8495,0,259,84,136,145,3445
8496,0,32,374,132,238,0
8497,836,177,0,83,106,0
8498,1366,381,326,127,262,0
8499,2208,183,94,0,212,18582
8500,0,0,104,235,253,0
8501,1309,208,111,0,0,0
8502,0,298,190,19,144,12492
8503,595,36,0,0,185,822
8504,0,55,0,0,160,672
8505,0,59,190,254,16,0
8506,0,78,0,256,440,10021
8507,1386,0,40,97,313,1043
8508,1271,190,0,57,0,4750
8509,801,281,147,356,315,2196
8510,755,100,171,31,16,0
8511,413,301,128,69,345,0
8512,1946,236,383,122,189,7560
8513,0,0,309,223,108,0
8514,135,287,136,0,274,9145
8515,0,167,44,134,241,3384
8516,730,113,0,139,65,0
8517,0,141,106,393,163,10001
8518,381,0,49,32,511,0
8519,0,286,193,0,80,11817
8520,1018,94,293,0,145,19762
8521,0,43,0,254,147,3161
8522,0,128,16,0,325,108
8523,1376,152,138,164,75,9264
8524,1734,61,91,45,0,10305
8525,0,189,317,92,0,7493
8526,0,0,201,101,179,1240
8527,502,14,149,0,206,22497
8528,2041,201,0,0,145,0
8529,0,0,101,33,234,4046
8530,0,238,64,0,181,6500
8531,848,286,85,39,113,4801
8532,1073,116,39,145,0,0
8533,683,130,89,215,37,13735
8534,1638,311,0,143,282,385
8535,92,130,189,78,78,0
8536,0,170,87,32,274,0
8537,144,180,165,213,105,7353
8538,1944,54,200,0,0,2307
8539,2592,70,188,37,445,0
8540,0,148,59,0,113,355
8541,0,0,57,106,170,0
8542,0,273,117,98,84,1190
8543,678,0,245,0,286,10108
8544,0,0,104,166,74,6200
8545,222,172,12,73,203,0
8546,1565,120,181,32,483,2151
8547,806,0,16,0,172,8434
8548,1963,271,0,49,361,0
8549,0,0,286,196,153,0
8550,334,0,226,291,328,4302
8551,615,134,156,17,311,0
8552,0,196,0,8,174,0
8553,337,100,226,212,297,2863
8554,484,98,252,0,65,0
8555,0,0,110,339,46,7109
8556,1630,240,352,349,129,4333
8557,165,0,206,238,87,0
8558,0,148,179,94,0,13858
8559,0,112,0,380,290,0
8560,0,69,141,34,16,0
8561,1711,257,13,232,56,3803
8562,902,99,211,143,0,20878
8563,1213,121,0,0,151,714
8564,319,396,139,21,355,7308
8565,1270,0,134,119,195,0
8566,324,0,129,0,364,4613
8567,592,253,109,69,123,11554
8568,671,222,146,100,154,7467
8569,1950,12,0,186,0,0
8570,0,135,187,54,207,0
8571,424,45,86,241,237,12635
8572,1854,73,246,128,226,0
8573,916,56,75,0,304,689
8574,553,238,0,112,56,4650
8575,1198,127,83,0,0,487
8576,0,137,0,0,237,10774
8577,1216,55,93,0,138,4065
8578,246,125,65,293,131,10632
8579,0,227,29,51,53,0
8580,0,47,123,0,82,0
8581,654,141,264,169,276,6307
8582,880,0,159,286,188,10135
8583,0,127,33,55,371,10294
8584,0,162,225,257,351,13041
8585,2558,106,39,90,0,15863
8586,1649,0,243,141,248,2298
8587,0,110,67,184,0,3230
8588,973,188,446,0,236,0
8589,2660,167,52,99,15,0
8590,0,73,52,120,105,1802
8591,0,0,182,3,0,2885
8592,942,163,17,151,165,5474
8593,877,98,81,80,331,0
8594,845,143,115,36,0,4692
8595,0,61,124,0,221,0
8596,0,0,0,0,64,0
8597,0,253,20,17,182,0
8598,0,0,542,0,265,4880
8599,98,29,176,159,0,0
8600,2075,0,260,337,89,0
8601,0,0,0,181,23,6922
8602,883,123,126,296,70,9455
8603,1096,0,12,310,91,10579
8604,373,129,111,0,444,0
8605,1262,52,197,0,120,10149
8606,1518,78,135,0,142,5844
8607,869,90,98,111,171,6887
8608,0,116,0,259,131,3342
8609,587,120,63,166,285,0
8610,152,0,185,0,199,4421
8611,585,39,0,151,63,12172
8612,674,215,61,17,476,3527
8613,702,42,337,230,105,15425
8614,840,0,342,322,0,12439
8615,895,156,195,183,0,6910
8616,1990,87,63,173,169,10263
8617,27,46,197,190,450,0
8618,2339,53,417,14,266,6088
8619,1574,229,134,96,116,4979
8620,0,24,301,240,325,3415
8621,0,156,4,0,0,0
8622,0,68,346,0,210,5927
8623,0,275,41,83,21,0
8624,0,111,133,110,187,7694
8625,263,209,144,0,0,969
8626,990,51,84,291,165,12204
8627,200,42,133,145,264,2859
8628,630,173,290,0,107,4647
8629,0,339,63,0,56,969
8630,440,34,53,45,90,1744
8631,31,156,17,212,51,291
8632,0,93,54,84,215,5802
8633,1759,244,0,0,31,3940
8634,2015,158,287,108,0,3826
8635,283,74,372,199,360,0
8636,1534,128,0,210,214,5193
8637,438,187,168,152,158,5203
8638,3112,232,0,226,0,26
8639,0,0,50,146,43,7124
8640,793,0,64,152,0,12324
8641,91,354,0,31,236,10460
8642,0,297,281,168,410,0
8643,33,5,0,248,84,2381
8644,506,309,247,104,183,7676
8645,1408,211,97,372,0,0
8646,0,166,76,193,242,925
8647,574,205,141,231,218,817
8648,583,179,122,148,0,16542
8649,0,0,0,142,0,12052
8650,1479,0,174,0,88,12022
8651,1782,0,62,342,0,7821
8652,463,78,32,356,359,2748
8653,0,135,105,110,87,7311
8654,178,0,88,50,248,4996
8655,740,0,225,18,5,0
8656,0,323,0,214,0,3825
8657,1189,307,251,137,285,4944
8658,0,52,234,0,165,12122
8659,0,20,108,254,199,9610
8660,1960,202,3,87,0,5454
8661,622,44,46,363,15,8948
8662,2954,55,57,0,0,3069
8663,1029,101,146,121,300,5070
8664,494,258,148,192,275,0
8665,2048,58,450,199,68,9592
8666,929,73,0,200,0,4974
8667,143,24,0,105,96,0
8668,1194,55,153,250,0,0
8669,971,55,207,48,0,1616
8670,0,0,149,0,319,7794
8671,797,171,88,52,264,0
8672,82,148,296,13,82,6975
8673,19,88,51,395,93,2777
8674,0,144,151,0,11,7723
8675,320,142,6,22,219,18128
8676,610,91,21,125,300,16274
8677,3621,13,104,340,43,8919
8678,0,255,336,39,236,7945
8679,338,53,206,26,84,5122
8680,0,4,0,152,400,537
8681,161,162,194,37,251,6480
8682,363,101,123,214,386,4900
8683,0,167,130,375,0,13477
8684,0,0,133,45,211,10829
8685,1298,118,243,0,260,5669
8686,245,224,0,78,340,9733
8687,0,6,20,0,247,12806
8688,645,91,222,0,163,15893
8689,0,105,6,158,260,0
8690,2213,26,107,0,50,5944
8691,0,181,110,0,184,14206
8692,0,220,0,45,108,5497
8693,716,153,107,0,71,2077
8694,0,2,480,288,234,2197
8695,2004,124,5,142,329,0
8696,822,0,0,47,434,6495
8697,1011,254,0,22,0,5999
8698,1422,400,144,36,93,7452
8699,543,119,131,260,204,4248
8700,1020,95,133,175,211,0
8701,294,0,84,208,147,8749
8702,80,44,22,497,118,12628
8703,0,161,173,67,192,0
8704,722,346,278,0,289,2517
8705,0,290,214,96,305,4969
8706,0,0,135,199,41,0
8707,944,0,5,2,0,15735
8708,0,0,245,192,0,2318
8709,0,289,148,66,130,6185
8710,315,474,252,145,0,13557
8711,971,77,0,224,307,5933
8712,296,0,150,126,0,7933
8713,547,176,0,72,253,0
8714,48,0,222,25,134,0
8715,1118,353,62,65,268,0
8716,532,155,15,99,33,5048
8717,0,0,114,89,161,398
8718,0,22,102,0,0,0
8719,1066,241,250,334,61,3792
8720,1757,0,124,172,183,515
8721,0,0,163,154,380,7578
8722,839,70,152,484,188,11212
8723,0,2,134,144,43,11873
8724,902,225,40,83,171,0
8725,612,335,195,153,60,0
8726,80,0,12,0,209,4675
8727,2694,0,99,207,0,14324
8728,474,0,0,80,46,6439
8729,1262,0,82,72,484,0
8730,883,0,0,107,104,233
8731,0,0,296,6,166,3174
8732,2329,77,0,267,297,4957
8733,1323,298,0,0,303,4946
8734,1331,0,47,135,108,5103
8735,0,19,86,46,80,0
8736,1081,256,0,298,140,2332
8737,148,31,199,89,0,0
8738,1737,162,212,92,21,1760
8739,0,75,154,214,329,0
8740,366,0,69,0,155,3688
8741,0,235,39,0,0,0
8742,0,253,24,205,27,5489
8743,1370,121,33,278,182,12340
8744,413,297,151,51,233,8383
8745,685,295,0,198,84,8712
8746,9,103,239,95,256,0
8747,0,21,129,250,108,1215
8748,197,70,187,271,298,3641
8749,127,202,285,170,0,1677
8750,0,198,38,41,0,1547
8751,1203,0,146,0,363,17545
8752,1943,165,57,65,297,0
8753,1959,0,76,159,157,5126
8754,269,322,0,0,267,6574
8755,432,177,0,457,25,5502
8756,0,0,28,0,404,10515
8757,495,12,32,311,158,0
8758,1712,147,64,212,0,0
8759,0,207,53,46,131,7186
8760,622,284,42,130,122,0
8761,0,464,163,27,194,19617
8762,690,202,233,105,33,7841
8763,1467,228,164,42,198,5162
8764,0,222,0,118,334,8390
8765,897,0,36,53,193,1111
8766,957,51,323,329,0,2322
8767,665,167,12,0,60,0
8768,2987,322,52,0,140,0
8769,179,126,106,0,183,13896
8770,2089,0,74,47,251,2313
8771,0,317,253,15,193,3292
8772,2369,192,21,0,0,0
8773,574,238,0,297,148,8499
8774,2368,13,18,178,112,3793
8775,0,401,226,127,63,0
8776,0,342,7,141,25,0
8777,0,149,204,228,236,16845
8778,0,108,58,179,53,93
8779,0,198,198,70,167,0
8780,0,82,323,0,211,0
8781,1772,169,0,78,142,0
8782,789,149,142,237,82,0
8783,0,282,0,99,0,8350
8784,1202,0,124,55,0,11998
8785,0,0,184,251,80,0
8786,1199,31,100,112,493,2283
8787,0,209,181,100,210,0
8788,717,0,87,330,0,19874
8789,409,100,0,255,0,4400
8790,701,269,210,26,291,906
8791,1958,0,145,125,162,5780
8792,566,0,21,63,216,0
8793,1150,68,81,24,0,12542
8794,0,63,209,205,0,8416
8795,2628,105,90,24,21,8688
8796,959,32,226,272,291,14576
8797,2704,0,170,133,26,6337
8798,2947,59,0,14,100,8154
8799,1785,409,168,165,114,0
8800,1491,195,191,228,83,4535
8801,768,161,211,195,23,0
8802,0,96,272,238,198,0
8803,27,58,144,60,0,0
8804,0,0,29,113,117,1076
8805,0,0,133,31,138,10206
8806,0,179,28,170,5,1280
8807,2374,33,287,148,466,1087
8808,1378,211,23,353,186,0
8809,2803,0,6,315,171,1583
8810,848,14,219,270,99,4968
8811,0,82,202,127,464,5156
8812,0,163,0,282,0,1889
8813,973,310,126,139,290,0
8814,358,128,181,156,163,6970
8815,2073,96,137,144,35,8862
8816,510,57,204,32,0,129
8817,20,97,193,138,0,0
8818,1646,0,105,0,0,189
8819,407,82,0,194,144,6662
8820,733,348,85,309,144,16760
8821,0,240,184,0,31,1703
8822,0,47,145,307,171,8176
8823,0,235,52,131,109,17100
8824,99,57,37,158,234,0
8825,1055,257,340,187,126,1861
8826,1361,265,0,152,175,0
8827,0,118,111,59,207,14194
8828,0,0,0,94,22,4385
8829,588,0,0,255,0,3730
8830,0,0,25,138,0,5871
8831,0,0,97,90,0,5001
8832,397,33,354,50,275,0
8833,0,140,63,0,241,18910
8834,0,28,0,242,97,3829
8835,1689,12,116,0,0,11379
8836,1565,122,0,168,192,0
8837,765,106,35,215,215,0
8838,300,140,23,12,176,7196
8839,0,58,381,83,130,7897
8840,1447,106,161,0,304,5351
8841,1527,0,179,204,347,0
8842,0,0,279,104,141,0
8843,0,175,180,0,0,0
8844,164,46,0,105,0,1738
8845,1601,149,199,140,161,3361
8846,1946,69,16,182,214,6092
8847,1071,68,0,133,270,9472
8848,946,33,0,35,119,0
8849,497,271,162,0,335,2771
8850,0,96,149,0,289,1066
8851,383,133,105,123,181,2330
8852,496,85,0,39,156,0
8853,1448,195,150,14,45,7946
8854,1740,211,57,93,217,8312
8855,0,0,94,141,594,0
8856,288,216,59,253,40,9046
8857,0,80,0,0,200,18615
8858,1777,199,296,0,242,6674
8859,320,207,128,289,372,11031
8860,1102,0,117,0,0,14537
8861,0,144,86,221,35,11558
8862,240,203,90,195,49,8048
8863,0,0,0,167,231,0
8864,1224,52,210,122,0,5992
8865,1396,0,45,261,100,4741
8866,0,129,73,75,0,992
8867,0,157,0,0,179,4722
8868,0,244,0,160,374,0
8869,1489,326,0,52,193,341
8870,1753,35,243,100,98,4357
8871,2149,140,176,0,19,7201
8872,997,0,0,55,112,14306
8873,1004,150,170,222,45,0
8874,2894,138,314,0,0,4006
8875,0,125,44,93,107,1847
8876,397,165,0,197,0,0
8877,2212,0,347,2,89,13847
8878,1460,137,103,194,343,2
8879,0,265,128,178,274,15096
8880,0,101,104,327,39,5525
8881,972,124,0,245,0,27491
8882,0,0,67,71,252,3675
8883,0,136,0,11,313,9209
8884,1365,183,0,400,0,4857
8885,0,320,0,242,87,6295
8886,1027,353,102,0,307,14208
8887,1181,168,0,276,75,5732
8888,555,199,0,241,0,7947
8889,230,327,167,169,106,7952
8890,0,183,119,172,202,11125
8891,1799,237,94,0,85,2383
8892,0,94,123,0,252,0
8893,727,180,111,127,0,0
8894,573,198,36,114,215,4671
8895,0,99,457,32,223,3277
8896,583,318,37,80,129,12588
8897,0,230,171,284,126,9235
8898,2125,253,0,0,52,6536
8899,136,0,164,123,299,5436
8900,970,0,197,392,147,0
8901,272,71,132,165,204,8223
8902,1404,163,11,0,192,10331
8903,0,267,53,0,246,1180
8904,0,212,31,143,87,0
8905,1036,0,192,0,178,7895
8906,0,0,0,173,300,0
8907,0,45,0,0,0,298
8908,411,68,0,297,234,1481
8909,2442,228,0,137,0,0
8910,1456,0,260,78,20,0
8911,0,211,280,185,39,5611
8912,1342,238,0,0,0,5001
8913,1124,340,145,53,152,0
8914,1324,0,83,183,76,0
8915,0,0,112,101,0,11867
8916,198,1,63,280,4,991
8917,0,192,28,73,0,6857
8918,0,197,0,8,0,5995
8919,1466,116,73,98,59,15302
8920,862,285,48,19,6,0
8921,339,0,0,163,206,0
8922,0,25,89,0,169,0
8923,0,96,43,263,305,11171
8924,0,0,284,5,221,0
8925,0,0,316,190,31,5553
8926,1236,158,343,108,84,3039
8927,0,131,0,82,0,0
8928,0,213,350,96,0,0
8929,846,96,384,65,74,0
8930,641,345,0,208,0,0
8931,30,182,183,96,233,0
8932,603,0,277,0,204,968
8933,1309,206,59,217,221,0
8934,3016,356,88,49,25,0
8935,0,65,236,113,115,0
8936,1223,136,191,0,52,1809
8937,0,35,305,2,0,5128
8938,186,111,239,179,247,13155
8939,2409,125,139,309,0,8139
8940,739,0,231,349,54,14280
8941,742,0,11,0,0,3245
8942,0,119,116,28,177,0
8943,1765,111,121,0,46,273
8944,149,42,346,236,0,10526
8945,432,149,68,0,0,3403
8946,146,218,165,99,0,3917
8947,1330,135,280,0,113,13634
8948,0,161,160,189,100,7031
8949,967,31,255,98,197,8618
8950,328,134,156,149,223,10518
8951,0,178,412,302,0,967
8952,1162,69,0,134,214,0
8953,516,256,317,108,229,12487
8954,0,224,147,167,326,0
8955,1361,173,304,431,0,0
8956,804,65,125,123,0,13417
8957,55,126,179,0,273,477
8958,1240,36,373,297,148,0
8959,1143,165,114,358,257,994
8960,105,101,163,81,40,11216
8961,1246,357,47,117,245,858
8962,2316,228,186,125,0,5761
8963,0,90,289,135,0,10136
8964,0,0,30,0,203,6955
8965,0,240,20,251,49,1870
8966,3295,269,51,84,285,0
8967,0,196,496,105,65,6118
8968,55,108,49,208,248,0
8969,262,206,116,287,325,20497
8970,1362,0,130,160,0,3750
8971,560,235,169,0,233,22296
8972,738,18,179,0,246,0
8973,0,92,0,0,97,0
8974,1616,0,72,56,133,5319
8975,0,227,44,10,487,5011
8976,0,0,263,102,233,1780
8977,0,102,626,37,358,8715
8978,0,266,0,50,90,4485
8979,693,165,124,239,273,2212
8980,0,109,1,0,0,0
8981,621,0,157,5,399,7649
8982,0,190,208,251,323,0
8983,1247,155,51,0,166,0
8984,653,129,177,68,0,14519
8985,0,0,148,29,32,0
8986,0,132,221,190,114,3227
8987,0,0,108,0,156,0
8988,708,159,0,113,150,0
8989,2175,121,86,19,169,6097
8990,1090,342,115,0,212,3053
8991,1629,149,122,321,0,0
8992,682,200,0,237,0,1615
8993,1126,0,0,105,199,9956
8994,423,319,0,218,0,10187
8995,0,169,237,14,239,0
8996,0,268,127,63,0,0
8997,0,0,0,244,212,5151
8998,954,130,34,205,100,5622
8999,879,200,11,0,331,7148
9000,1033,237,174,0,0,13105
9001,1744,178,169,345,399,6239
9002,2070,22,106,406,127,9520
9003,0,273,332,38,364,6186
9004,0,48,113,199,17,0
9005,0,210,182,263,195,9298
9006,0,43,194,64,230,6472
9007,702,219,0,0,0,14629
9008,750,0,234,159,7,6431
9009,1619,139,290,200,286,5649
9010,848,193,395,259,0,0
9011,1650,153,0,113,50,0
9012,159,210,9,41,469,0
9013,0,125,139,0,119,143
9014,0,0,115,277,293,1985
9015,1486,49,22,226,57,4866
9016,800,123,143,157,0,0
9017,180,51,93,126,101,9295
9018,0,150,0,43,24,9242
9019,1182,0,101,31,126,482
9020,0,32,21,0,141,0
9021,0,132,150,191,178,0
9022,148,132,230,134,326,0
9023,859,232,252,110,126,2371
9024,100,237,177,202,143,0
9025,0,0,203,86,173,5984
9026,434,214,259,240,152,2376
9027,0,96,108,173,90,3218
9028,0,110,0,172,318,0
9029,0,75,27,55,106,1813
9030,0,115,172,0,316,13866
9031,1193,167,124,25,0,12939
9032,0,145,175,9,64,3466
9033,2127,0,129,170,358,3151
9034,0,303,0,185,0,337
9035,1865,67,12,87,41,11497
9036,617,259,101,124,336,0
9037,1792,99,67,21,370,3146
9038,456,7,0,191,0,16361
9039,0,228,0,227,179,13309
9040,815,281,43,135,110,2185
9041,793,324,38,373,264,6811
9042,0,293,30,219,7,6866
9043,0,127,120,174,359,6643
9044,0,12,85,309,105,19311
9045,433,67,201,62,123,4600
9046,0,143,229,294,184,0
9047,743,317,106,126,240,0
9048,1200,172,209,125,184,9298
9049,773,0,177,110,175,9104
9050,192,167,0,131,447,0
9051,1084,316,72,192,321,2337
9052,1022,151,164,0,94,2205
9053,0,211,143,0,185,5615
9054,1257,0,0,144,0,0
9055,1368,67,224,0,257,8679
9056,149,7,78,65,142,0
9057,207,292,71,193,434,11165
9058,0,115,71,0,267,0
9059,0,283,79,287,86,0
9060,314,215,230,232,0,1695
9061,947,0,163,328,174,11067
9062,414,233,90,174,179,0
9063,0,104,0,210,309,466
9064,11,114,102,183,17,8768
9065,1887,128,221,48,0,0
9066,0,156,174,290,133,0
9067,0,215,0,0,119,0
9068,1056,102,116,432,52,0
9069,1054,170,325,183,10,13061
9070,75,179,0,0,378,8219
9071,158,93,0,337,90,18722
9072,0,0,60,99,0,1981
9073,345,186,91,0,273,9777
9074,0,215,0,11,132,0
9075,0,87,259,215,61,0
9076,183,92,447,48,48,6547
9077,92,48,60,514,123,4872
9078,0,195,192,0,133,0
9079,1088,84,133,266,45,4949
9080,0,0,55,0,116,7093
9081,918,397,143,149,0,289
9082,854,100,43,107,63,957
9083,777,117,282,34,0,3622
9084,234,194,0,0,308,0
9085,370,0,280,146,25,1690
9086,0,186,76,0,150,1195
9087,0,106,67,0,240,5405
9088,1265,0,22,373,145,15120
9089,0,145,28,142,0,3623
9090,946,100,129,0,252,4948
9091,1681,147,153,0,242,11322
9092,1037,383,0,234,138,9857
9093,0,95,82,0,124,424
9094,1668,153,39,164,420,4769
